# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_1.data.R
# init = 2 (Default)
# random
#   seed = 1286197944 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_1.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2868.93,0,0.305326,0,1,1,2869.88,357.088,5.86347,-3.74895,1.24952,-0.477922,-0.233079,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.67,357.088,5.86347,-3.74895,-1.07158,0.524872,1.66907,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.4,357.088,5.86347,-3.74895,0.898678,1.91161,0.914816,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.08,357.088,5.86347,-3.74895,0.577723,1.34234,-1.28234,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.84,357.088,5.86347,-3.74895,1.24221,-0.395171,-0.143398,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.89,357.088,5.86347,-3.74895,-1.50284,-1.63866,0.668487,0.215642,-25.3234,-0.356533
-2868.93,3.19593e-204,0.305326,1,2,1,2871.5,357.088,5.86347,-3.74895,-1.17139,-2.7458,-0.948878,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.83,357.088,5.86347,-3.74895,-0.576651,-1.76443,-0.535729,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2872.02,357.088,5.86347,-3.74895,-1.63282,-2.41358,-1.10764,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.4,357.088,5.86347,-3.74895,-0.250444,-1.66986,-2.26196,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.38,357.088,5.86347,-3.74895,0.588233,1.00915,0.398188,0.215642,-25.3234,-0.356533
-2868.93,2.36593e-108,0.305326,1,3,1,2870.9,357.088,5.86347,-3.74895,0.748457,1.36615,-1.8633,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.44,357.088,5.86347,-3.74895,-0.32533,0.115711,-1.09043,0.215642,-25.3234,-0.356533
-2868.93,4.60936e-209,0.305326,1,2,1,2869.72,357.088,5.86347,-3.74895,-0.273232,-1.60971,0.814014,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.38,357.088,5.86347,-3.74895,-0.749993,0.38047,0.524099,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.64,357.088,5.86347,-3.74895,-0.143961,-0.254623,2.1268,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.13,357.088,5.86347,-3.74895,1.94549,3.26404,-0.131946,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.81,357.088,5.86347,-3.74895,-2.17281,2.71368,-1.45523,0.215642,-25.3234,-0.356533
-2868.93,1.84101e-65,0.305326,1,2,1,2871.58,357.088,5.86347,-3.74895,1.43464,-2.74661,0.277265,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.16,357.088,5.86347,-3.74895,-0.605415,-0.286125,0.12116,0.215642,-25.3234,-0.356533
-2868.93,9.78391e-222,0.305326,1,1,0,2874.03,357.088,5.86347,-3.74895,0.748037,4.81662,0.915289,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.03,357.088,5.86347,-3.74895,0.0125575,1.7288,-1.18803,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2877.29,357.088,5.86347,-3.74895,0.469862,2.78092,-4.26328,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.58,357.088,5.86347,-3.74895,-0.571509,3.23155,2.56951,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.86,357.088,5.86347,-3.74895,-0.0939676,-3.21181,1.58647,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2874.58,357.088,5.86347,-3.74895,-1.07772,-1.01487,3.5947,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.27,357.088,5.86347,-3.74895,0.416993,-2.90913,-1.27786,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.53,357.088,5.86347,-3.74895,0.0471355,-0.801454,-1.12484,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.47,357.088,5.86347,-3.74895,1.78919,3.37933,-1.19677,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.78,357.088,5.86347,-3.74895,0.291685,-1.88926,-0.54527,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.51,357.088,5.86347,-3.74895,0.272598,-1.41459,-0.629163,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.22,357.088,5.86347,-3.74895,-1.05718,0.714329,1.22825,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2874.23,357.088,5.86347,-3.74895,-2.93997,0.485388,-0.995194,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.8,357.088,5.86347,-3.74895,-0.40628,2.00138,0.0812214,0.215642,-25.3234,-0.356533
-2868.75,0.5,0.305326,1,2,1,2869.48,356.803,5.87551,-3.53287,-0.812688,0.268548,0.950147,-0.0799757,-1.08836,0.0259278
-2868.75,0,0.305326,0,1,1,2871.12,356.803,5.87551,-3.53287,-0.713329,2.4337,-1.59294,-0.0799757,-1.08836,0.0259278
-2868.75,0.128522,0.305326,1,3,1,2869.95,356.803,5.87551,-3.53287,0.744143,0.217207,1.53385,-0.0799757,-1.08836,0.0259278
-2868.75,2.70282e-259,0.305326,1,1,0,2870.4,356.803,5.87551,-3.53287,0.451327,2.7532,0.448366,-0.0799757,-1.08836,0.0259278
-2868.75,3.00153e-96,0.305326,1,1,0,2869.37,356.803,5.87551,-3.53287,0.203387,-1.74876,0.0585311,-0.0799757,-1.08836,0.0259278
-2868.75,0.0657671,0.305326,1,3,1,2870.93,356.803,5.87551,-3.53287,1.95118,0.303129,0.142565,-0.0799757,-1.08836,0.0259278
-2868.75,7.49169e-10,0.305326,1,2,1,2869.69,356.803,5.87551,-3.53287,0.817337,-0.435037,-1.18912,-0.0799757,-1.08836,0.0259278
-2868.75,2.67878e-11,0.305326,1,2,1,2869.87,356.803,5.87551,-3.53287,-1.30707,-0.506171,-0.513158,-0.0799757,-1.08836,0.0259278
-2868.75,2.09299e-08,0.305326,1,2,1,2870.28,356.803,5.87551,-3.53287,1.60395,-0.602705,0.0658912,-0.0799757,-1.08836,0.0259278
-2868.75,6.47021e-24,0.305326,1,2,1,2873.16,356.803,5.87551,-3.53287,0.797054,-2.51615,2.76026,-0.0799757,-1.08836,0.0259278
-2868.75,1.15681e-52,0.305326,1,1,0,2869.03,356.803,5.87551,-3.53287,0.424994,0.86664,-0.302256,-0.0799757,-1.08836,0.0259278
-2868.75,6.30505e-112,0.305326,1,1,0,2869.41,356.803,5.87551,-3.53287,-0.527123,0.96254,-0.933683,-0.0799757,-1.08836,0.0259278
-2868.75,0.274536,0.305326,1,3,0,2868.91,356.803,5.87551,-3.53287,0.504483,-0.201454,-0.0341543,-0.0799757,-1.08836,0.0259278
-2868.75,1.11175e-160,0.305326,1,1,0,2870.42,356.803,5.87551,-3.53287,-0.975749,2.29396,0.555206,-0.0799757,-1.08836,0.0259278
-2868.75,1.66586e-39,0.305326,1,1,0,2868.99,356.803,5.87551,-3.53287,-0.0477488,-1.00528,-0.335167,-0.0799757,-1.08836,0.0259278
-2868.75,2.90919e-13,0.305326,1,2,1,2872.38,356.803,5.87551,-3.53287,-0.39409,1.92986,-2.75806,-0.0799757,-1.08836,0.0259278
-2868.75,8.65924e-11,0.305326,1,1,0,2868.86,356.803,5.87551,-3.53287,-0.264336,-0.435892,-0.305395,-0.0799757,-1.08836,0.0259278
-2868.75,0,0.305326,1,1,0,2871.22,356.803,5.87551,-3.53287,-0.695709,-0.929258,2.33812,-0.0799757,-1.08836,0.0259278
-2868.75,1.60871e-86,0.305326,1,1,0,2870.24,356.803,5.87551,-3.53287,0.568527,2.13065,1.08206,-0.0799757,-1.08836,0.0259278
-2868.75,1.54493e-28,0.305326,1,1,0,2869.99,356.803,5.87551,-3.53287,-1.03198,-1.39261,0.835975,-0.0799757,-1.08836,0.0259278
-2868.75,0.0989048,0.305326,1,3,1,2869.41,356.803,5.87551,-3.53287,0.00225511,0.374019,-1.30659,-0.0799757,-1.08836,0.0259278
-2868.75,2.47093e-07,0.305326,1,2,1,2872.63,356.803,5.87551,-3.53287,0.0796614,1.59058,-3.02204,-0.0799757,-1.08836,0.0259278
-2868.75,6.66272e-54,0.305326,1,1,0,2870.66,356.803,5.87551,-3.53287,1.5905,1.51706,-0.319342,-0.0799757,-1.08836,0.0259278
-2868.87,0.128903,0.305326,2,6,1,2870.9,357.335,5.88843,-3.25394,1.49146,-1.02408,1.23542,0.32163,7.42792,-0.0251677
-2869,0.37874,0.305326,1,2,1,2869.84,357.578,5.86648,-3.41902,0.617596,1.51388,-0.710307,0.567993,-11.1392,-0.121798
-2869,0,0.305326,1,1,0,2869.9,357.578,5.86648,-3.41902,-0.915299,1.38178,-0.407423,0.567993,-11.1392,-0.121798
-2869,3.203e-35,0.305326,1,3,1,2870.23,357.578,5.86648,-3.41902,0.00270021,-0.768619,-1.7382,0.567993,-11.1392,-0.121798
-2869,0.0426949,0.305326,1,3,1,2870.61,357.578,5.86648,-3.41902,0.686112,-1.70522,-1.45198,0.567993,-11.1392,-0.121798
-2869,2.61091e-06,0.305326,1,2,1,2869.39,357.578,5.86648,-3.41902,0.319898,0.964644,-0.643408,0.567993,-11.1392,-0.121798
-2869,0,0.305326,0,1,1,2872.86,357.578,5.86648,-3.41902,2.11877,2.09894,-1.12935,0.567993,-11.1392,-0.121798
-2869,0,0.305326,0,1,1,2871.08,357.578,5.86648,-3.41902,0.924867,0.993806,-1.94836,0.567993,-11.1392,-0.121798
-2869,1.61867e-60,0.305326,1,3,1,2871.02,357.578,5.86648,-3.41902,-1.83212,0.31715,0.535123,0.567993,-11.1392,-0.121798
-2869,1.03229e-06,0.305326,1,1,0,2870.42,357.578,5.86648,-3.41902,0.558531,-2.31745,0.757269,0.567993,-11.1392,-0.121798
-2869,3.32066e-14,0.305326,1,2,1,2869.22,357.578,5.86648,-3.41902,0.389308,-0.757754,0.244582,0.567993,-11.1392,-0.121798
-2869,5.13213e-49,0.305326,1,3,1,2869.26,357.578,5.86648,-3.41902,-0.218112,0.31441,0.765826,0.567993,-11.1392,-0.121798
-2869,0,0.305326,0,1,1,2869.8,357.578,5.86648,-3.41902,0.383095,1.28896,-1.03614,0.567993,-11.1392,-0.121798
-2869,0,0.305326,0,1,1,2870.29,357.578,5.86648,-3.41902,0.015326,-2.15647,1.02863,0.567993,-11.1392,-0.121798
-2869,0,0.305326,0,1,1,2870.79,357.578,5.86648,-3.41902,0.537004,-2.73694,0.701498,0.567993,-11.1392,-0.121798
-2869,1.07959e-09,0.305326,1,2,1,2870.96,357.578,5.86648,-3.41902,-0.196867,-0.0714603,2.284,0.567993,-11.1392,-0.121798
-2869,0,0.305326,0,1,1,2870.62,357.578,5.86648,-3.41902,-0.17631,2.30681,-1.25085,0.567993,-11.1392,-0.121798
-2869,1.34604e-91,0.305326,1,3,1,2872.7,357.578,5.86648,-3.41902,1.85194,1.93818,1.67439,0.567993,-11.1392,-0.121798
-2869,2.30098e-13,0.305326,1,3,1,2869.56,357.578,5.86648,-3.41902,-0.00238574,0.412227,-1.18833,0.567993,-11.1392,-0.121798
-2868.8,0.5,0.305326,1,2,1,2870.59,357.205,5.87834,-3.0311,-1.11735,-0.0354114,1.70548,0.235772,0.892786,0.0482619
-2868.8,0.0144163,0.305326,1,3,1,2869.19,357.205,5.87834,-3.0311,0.705789,0.690535,0.209858,0.235772,0.892786,0.0482619
-2868.8,0.0108849,0.305326,1,3,1,2869.38,357.205,5.87834,-3.0311,0.323234,0.920142,0.978914,0.235772,0.892786,0.0482619
-2868.8,1.5914e-82,0.305326,1,1,0,2870.73,357.205,5.87834,-3.0311,-0.0544818,-1.47572,-2.01646,0.235772,0.892786,0.0482619
-2868.8,1.26515e-76,0.305326,1,1,0,2870.92,357.205,5.87834,-3.0311,-1.17634,-2.28231,-0.945502,0.235772,0.892786,0.0482619
-2868.8,2.85239e-70,0.305326,1,1,0,2870.32,357.205,5.87834,-3.0311,0.285392,-2.39905,0.983214,0.235772,0.892786,0.0482619
-2868.8,9.05169e-20,0.305326,1,1,0,2869.33,357.205,5.87834,-3.0311,0.255197,-1.56093,-0.253916,0.235772,0.892786,0.0482619
-2868.86,0.326499,0.305326,1,3,1,2871.5,356.444,5.88014,-3.01917,-2.14742,-0.372994,0.0462349,-0.37777,2.54362,0.0422407
-2868.86,0,0.305326,1,1,0,2872.44,356.444,5.88014,-3.01917,0.0244967,3.87564,1.36292,-0.37777,2.54362,0.0422407
-2868.86,0.010261,0.305326,1,2,1,2870.58,356.444,5.88014,-3.01917,-1.68258,-0.141009,-0.559829,-0.37777,2.54362,0.0422407
-2868.86,9.84819e-77,0.305326,1,1,0,2870.34,356.444,5.88014,-3.01917,0.697897,-1.87054,-1.19818,-0.37777,2.54362,0.0422407
-2868.91,0.186187,0.305326,3,8,1,2869.69,356.451,5.85252,-2.70269,-0.0735806,-0.439428,-1.40622,-0.352876,-4.41734,-0.0577343
-2868.96,0.334856,0.305326,1,3,0,2869.18,356.272,5.86244,-2.58922,-0.441408,0.311555,0.494329,-0.504209,-1.48798,0.0439382
-2868.96,1.25766e-15,0.305326,2,3,0,2874.71,356.272,5.86244,-2.58922,2.07959,4.07372,0.554931,-0.504209,-1.48798,0.0439382
-2868.98,0.35718,0.305326,2,4,1,2872.7,356.822,5.84062,-1.28865,0.851586,0.748988,2.94216,-0.0688891,0.358699,0.257997
-2869.3,0.755118,0.305326,3,14,1,2869.59,357.658,5.72392,-0.916006,-0.614589,0.262247,-0.433586,0.600852,-0.248357,0.248775
-2869.3,0.862279,0.305326,1,3,0,2871.5,357.658,5.72392,-0.916006,-0.216472,2.76955,1.37229,0.600852,-0.248357,0.248775
-2869.97,0.987959,0.305326,3,7,0,2870.4,358.443,5.76914,-1.05612,0.803994,0.253159,-0.383144,1.22891,-0.161935,0.242936
-2870.75,0.893807,0.305326,3,7,0,2873.04,358.473,5.05458,-0.40074,-0.346553,-2.47726,1.67991,1.25547,-1.78929,-0.855565
-2869.83,0.962356,0.305326,4,15,0,2872.14,356.684,4.90894,0.0423178,1.50053,-1.13095,-1.4616,-0.178521,-0.980418,0.182408
-2873.07,0.97758,0.305326,2,7,0,2876.14,356.23,4.27402,1.43862,0.51636,2.47171,-2.17052,-0.543609,-0.81613,4.07048
-2872.65,1,0.305326,2,3,0,2873.14,356.335,4.34336,1.35923,-0.372541,-0.705403,0.921242,-0.460101,-0.75775,3.73822
-2869.78,0.977472,0.305326,3,7,0,2873.31,356.181,5.15621,-0.328945,0.586791,3.90852,1.03739,-0.579773,-1.23241,-0.27905
-2869.25,0.933632,0.305326,4,31,1,2870.09,356.994,5.71718,-1.82234,0.91814,-1.07887,0.61237,0.0845928,-5.42665,-0.824668
-2869.07,0.558897,0.305326,3,7,0,2870.85,357.199,5.9479,-1.75287,0.23148,2.7584,0.869393,0.224624,3.26626,0.011901
-2869.05,0.93018,0.305326,4,15,0,2869.87,356.538,5.78114,-1.89131,0.990804,0.8016,-0.620343,-0.285599,-3.40578,-0.248164
-2871.62,0.35171,0.305326,2,3,0,2872.03,356.563,5.49565,-1.85366,-0.106636,0.134737,-1.04462,-0.23425,-15.0222,-5.75347
-2871.03,0.963784,0.305326,3,7,0,2872.07,356.033,6.39493,0.295303,-0.206382,-0.887563,-1.52628,-0.70269,1.68295,1.19379
-2870.43,0.9916,0.305326,4,15,0,2873.45,357.248,6.41526,-0.167626,-1.95268,-1.72313,-0.896515,0.268347,2.16591,0.442701
-2870.37,0.995665,0.305326,2,7,0,2871.31,357.551,6.36655,-0.415595,0.798437,-0.79374,-1.11242,0.509269,2.48534,0.114795
-2869.58,0.990636,0.305326,3,15,0,2870.74,356.372,5.40286,-0.0880723,0.587882,2.18352,0.341293,-0.429156,-0.161372,0.648749
-2870.23,0.9923,0.305326,3,7,0,2870.6,356.636,6.2957,-1.00583,-0.428276,0.409317,0.800923,-0.227888,4.4279,-0.946595
-2869.85,0.985389,0.305326,3,7,0,2871.01,356.33,5.15896,-0.564788,-0.165567,-0.397816,-1.73813,-0.457758,-2.05939,-1.02185
-2869.28,0.999472,0.305326,4,15,0,2870.13,357.31,5.93604,-0.827754,-0.700324,0.746024,1.11168,0.318643,1.23679,0.419754
-2871.33,0.973519,0.305326,3,7,0,2872.15,359.149,6.02193,-0.882403,1.12687,-0.639034,-0.209745,1.78914,1.82905,0.302248
-2869.09,0.999188,0.305326,3,15,0,2872.09,356.51,5.72876,-1.20441,2.17083,1.12864,0.498157,-0.315623,-0.912747,0.0575733
-2869.6,0.994966,0.305326,4,15,0,2869.78,356.814,5.59568,0.0425134,-0.412813,0.660104,0.107056,-0.0761728,0.337098,0.97063
-2869.51,0.995461,0.305326,4,15,0,2870.16,356.669,5.39005,-0.0646592,-0.290151,-1.5573,-0.613745,-0.191741,-0.163897,0.66775
-2869.84,0.983123,0.305326,3,7,0,2870.87,357.51,5.11971,-0.455556,1.12132,-0.753409,-0.755024,0.485036,-1.76912,-0.800381
-2871.24,0.996449,0.305326,3,7,0,2871.34,358.16,4.71999,0.733964,0.38486,0.13632,-0.210828,1.00044,-0.547505,1.77276
-2869.95,0.991552,0.305326,4,15,0,2871.9,357.76,5.58274,0.117657,-0.82856,1.77326,-1.59987,0.680838,0.347925,1.05509
-2868.96,0.994358,0.305326,3,15,0,2870.86,357.197,5.8786,-1.57727,-0.668429,0.364252,-2.09394,0.229202,0.885863,0.206536
-2869.94,0.927211,0.305326,3,7,0,2870.24,357.59,5.62629,-1.74394,-0.346812,0.019393,0.797294,0.56701,-7.65422,-1.92094
-2869.16,1,0.305326,2,3,0,2870.07,357.33,5.96179,-1.75581,-0.500225,1.97383,0.221991,0.328153,3.7469,-0.0587627
-2869.54,0.853866,0.305326,3,15,0,2870.33,357.678,5.54226,-1.06394,-0.105329,-1.51364,0.961261,0.622267,-2.29074,-0.610698
-2869.71,0.822013,0.305326,3,7,0,2870.18,357.811,5.75856,-2.24442,0.369994,1.17402,0.574387,0.750999,-10.0527,-1.20704
-2869.71,0.0578325,0.305326,1,3,0,2871.71,357.811,5.75856,-2.24442,-0.306369,1.84976,1.8628,0.750999,-10.0527,-1.20704
-2870.79,0.390399,0.305326,4,15,0,2872,356.932,4.54967,0.771478,-1.26625,1.17395,0.348017,0.0183802,-0.734163,1.78607
-2871.12,0.955648,0.305326,3,15,0,2872.82,357.829,4.73818,-0.511655,-0.30209,-2.68115,-0.836091,0.744215,-3.43897,-3.02841
-2872.06,1,0.305326,3,7,0,2872.5,358.615,4.91074,0.906972,-0.609456,0.920147,0.451694,1.36458,-0.247623,2.32296
-2870.04,1,0.305326,3,7,0,2872.43,356.673,4.76499,-0.0941888,1.63002,-0.239619,1.53639,-0.185566,-1.57732,-0.582311
-2869.36,0.995773,0.305326,4,15,0,2870.65,356.531,5.94522,-0.66062,0.946263,0.695572,-1.35965,-0.304413,1.20309,0.49879
-2870.17,0.981652,0.305326,3,7,0,2870.4,355.701,5.61267,-1.61194,-0.49822,-0.0702622,0.511772,-0.949002,-5.95545,-1.51751
-2870.17,0.000135582,0.305326,2,3,0,2875.42,355.701,5.61267,-1.61194,1.06406,-3.7429,-2.27239,-0.949002,-5.95545,-1.51751
-2869.52,0.503582,0.305326,3,15,0,2872.32,356.187,5.99715,-1.8945,1.50051,2.29639,-1.17064,-0.593231,6.37745,-0.504356
-2868.97,0.969517,0.305326,4,15,0,2869.87,357.319,5.83263,-1.66393,-0.793443,-1.42551,-0.655673,0.330584,-0.449793,0.130402
-2869.27,0.913003,0.305326,1,3,0,2869.56,357.19,6.00516,-1.5808,0.405877,-0.856597,-0.393671,0.215619,4.0008,-0.174305
-2868.95,0.967448,0.305326,2,7,0,2870.57,356.694,5.80031,-1.56573,1.41208,1.59666,-0.0551462,-0.168096,-0.953681,0.0746345
-2869.13,0.976701,0.305326,4,19,0,2869.2,356.741,5.76871,-2.05418,0.204798,0.311061,-0.264365,-0.116939,-5.82117,-0.585507
-2869.42,0.4,0.305326,2,5,1,2874.72,357.561,5.51949,-0.507113,1.07593,-0.447589,3.52411,0.523715,-0.472604,0.24526
-2872.97,0.887807,0.305326,3,15,0,2873.44,356.473,7.06261,0.833057,-0.586527,1.18001,-0.141646,-0.349979,2.2868,2.03437
-2873.31,0.994378,0.305326,3,7,0,2875.18,357.969,7.25814,-0.0305862,0.214732,-3.08752,-0.173002,0.84298,3.72274,-1.04789
-2869.98,0.985243,0.305326,3,11,0,2874.65,356.93,4.77714,0.172515,-0.885316,-4.61785,-0.572694,0.0183321,-1.00216,0.330743
-2869.27,0.945945,0.305326,3,11,0,2872.11,356.914,5.5626,-1.09352,0.0225617,-3.33745,1.36456,0.0113071,-2.24272,-0.54834
-2869.12,0.290468,0.305326,3,7,0,2871.73,356.206,5.80419,-1.94882,0.901305,-2.63108,1.47841,-0.55374,-2.71081,-0.108243
-2869.95,0.858371,0.305326,2,7,0,2870.43,355.863,6.00865,-2.05137,-0.860166,0.346259,-0.306326,-0.860198,9.12259,-0.959542
-2869.74,0.787891,0.305326,3,11,0,2870.15,357.782,5.94529,-0.433951,-0.603347,-0.0156759,-0.74609,0.696689,1.101,0.637765
-2870.43,0.971067,0.305326,3,7,0,2871.86,356.409,5.54937,0.600303,0.613505,-1.50667,-1.45881,-0.400966,0.451024,1.79054
-2869.92,0.992824,0.305326,3,15,0,2871.51,356.819,5.00392,0.324787,-0.643423,2.26033,0.994972,-0.0714457,-0.45218,0.985419
-2869.54,0.998339,0.305326,3,7,0,2870.25,357.342,5.25584,-0.290572,0.398162,1.03246,-1.05793,0.348616,-0.857869,0.0541593
-2869.95,0.987061,0.305326,3,15,0,2870.51,355.76,5.71637,-0.209869,0.802468,-0.900075,0.325396,-0.919112,0.476143,0.772762
-2870.11,0.992556,0.305326,3,15,0,2870.89,355.281,5.7134,-1.04869,0.806589,-0.0761704,-1.05758,-1.29963,-0.585799,0.143159
-2868.89,0.989876,0.305326,3,7,0,2870.38,356.646,5.87383,-1.91524,-1.41809,1.0979,0.561583,-0.211075,0.739709,0.146917
-2869.82,0.567245,0.305326,3,7,0,2870.8,357.299,5.08036,0.184377,-0.0806964,0.722031,-1.53348,0.312764,-0.471673,0.761827
-2869.54,0.933426,0.305326,3,15,0,2870.57,356.201,6.03112,-0.926546,0.393639,-1.07551,1.38981,-0.570379,2.02397,0.241403
-2870.12,0.991904,0.305326,4,15,0,2870.97,355.628,5.27859,-0.498379,1.19865,-0.419674,0.155691,-1.02123,-1.33434,-0.352648
-2871.05,0.97646,0.305326,3,7,0,2872.25,357.297,4.90015,0.946796,1.02585,-0.400469,-1.24583,0.309924,-0.247126,2.43334
-2869.32,0.888223,0.305326,3,9,0,2871.92,357.483,5.77209,-0.619829,-0.146501,1.75064,-2.31822,0.459309,0.402472,0.498488
-2869.26,0.999482,0.305326,3,7,0,2869.47,357.286,5.54647,-0.69092,0.543414,0.0727707,0.332882,0.30423,-0.775913,0.0619918
-2869.26,0.990997,0.305326,4,23,0,2869.87,356.465,5.96094,-2.15663,0.840608,0.591928,0.631146,-0.374083,7.28693,-0.420122
-2869.65,0.0830314,0.305326,2,6,1,2874.3,356.283,5.35899,-0.0651505,-0.0413516,0.20465,-3.5397,-0.500216,-0.229652,0.632755
-2871.6,0.957388,0.305326,3,7,0,2872.88,355.9,4.98236,1.03257,1.00317,1.32688,0.99552,-0.807882,-0.13078,2.70731
-2869.53,1,0.305326,3,7,0,2871.75,356.521,5.44611,-0.0809858,-0.775642,-0.966502,2.14634,-0.309559,-0.0598241,0.704511
-2871.15,0.942832,0.305326,2,7,0,2873.03,358.045,5.37255,-1.36404,-1.20432,-2.17903,0.616766,0.929345,-7.40322,-3.69527
-2871.03,0.995314,0.305326,4,15,0,2873.25,358.914,5.418,-0.820687,0.80974,1.56042,1.93511,1.60949,-1.98289,-0.676485
-2870.43,0.999714,0.305326,4,15,0,2872.22,355.345,5.37117,-0.767456,1.04333,2.41035,-0.361159,-1.24587,-1.95821,-0.704975
-2870.36,1,0.305326,3,7,0,2870.65,355.227,5.52811,-0.548426,0.240522,0.93708,0.486201,-1.34398,-0.504026,0.222135
-2871.35,0.989989,0.305326,3,7,0,2871.91,355.173,5.37139,0.526857,-0.904066,0.425381,-0.431551,-1.3891,0.196645,1.60602
-2870.2,0.972631,0.305326,3,15,0,2874.44,355.195,5.93831,-1.69728,2.33688,1.60253,-1.33557,-1.37772,2.89457,0.0547661
-2869.33,0.940491,0.305326,3,15,0,2870.76,357.346,6.01255,-1.17336,1.47365,0.665811,0.56802,0.344622,2.41142,0.122091
-2869.05,0.999048,0.305326,3,15,0,2869.72,356.713,5.89038,-1.18273,-0.906847,-1.00738,-0.0943456,-0.157891,1.03357,0.304517
-2869.61,0.870441,0.305326,3,7,0,2871.54,356.081,5.98596,-0.71702,-0.110756,-2.65985,1.23374,-0.664555,1.45082,0.436699
-2869.5,0.998921,0.305326,3,7,0,2869.74,356.451,5.46657,-0.984347,0.646439,0.0270387,-0.0754012,-0.359325,-2.46689,-0.827938
-2869.48,0.999132,0.305326,3,11,0,2869.72,356.655,5.45932,-1.00192,0.622196,0.340935,0.0636861,-0.195293,-2.63709,-0.925417
-2869.32,0.998188,0.305326,3,11,0,2869.72,356.642,5.49082,-0.410026,0.0881412,0.606597,0.939621,-0.211666,-0.385448,0.325468
-2870.04,0.981785,0.305326,2,7,0,2870.79,356.264,5.45304,0.331772,0.411413,0.205948,-1.31331,-0.516334,0.23537,1.30144
-2869.93,0.960731,0.305326,3,11,0,2871.81,356.98,5.49067,-1.39569,-0.60098,-2.85499,0.541486,0.0733954,-5.81888,-2.19417
-2871.2,1,0.305326,3,7,0,2871.32,358.236,5.93352,0.543622,0.258304,-0.169499,-0.45232,1.06076,0.951166,1.72131
-2869.97,0.999836,0.305326,3,7,0,2871.46,358.145,5.81455,-0.376108,-0.579452,-0.718619,-1.80301,0.987956,0.673694,0.677177
-2869.67,0.986431,0.305326,3,15,0,2871.45,356.609,5.14715,-0.445338,1.55108,1.46417,0.0579943,-0.236162,-1.63044,-0.65612
