# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_3.data.R
# init = 2 (Default)
# random
#   seed = 1286198000 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_3.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_3.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
# Adaptation terminated
# Step size = 0.361486
# Diagonal elements of inverse mass matrix:
# 1.12195, 0.527609, 0.581203
-2871.22,0.992977,0.361486,2,3,0,2871.35,357.959,4.62119,2.20864,637.496
-2872.13,0.949913,0.361486,2,7,0,2874.32,357.983,5.1021,3.30233,19.5757
-2870.02,0.984257,0.361486,3,7,0,2873.09,356.564,4.88406,0.744942,42.2483
-2871.54,0.95313,0.361486,3,7,0,2871.81,355.632,6.48758,0.432106,542.534
-2869.78,1,0.361486,2,3,0,2871.58,355.603,5.68915,0.43542,296.444
-2869.09,0.997256,0.361486,4,15,0,2870.47,356.785,5.70679,0.422284,453.281
-2869.27,0.990864,0.361486,3,7,0,2869.32,356.566,5.525,0.479683,267.432
-2870.12,0.930687,0.361486,4,15,0,2871.62,355.453,5.46172,0.519481,318.671
-2871.55,0.854953,0.361486,3,15,0,2872.57,356.866,6.79483,1.38632,1580.58
-2872.9,0.975123,0.361486,3,7,0,2873.47,358.202,4.15441,0.72787,49.8121
-2873.43,0.848458,0.361486,1,1,0,2873.74,358.226,4.13973,0.672139,47.7873
-2873.26,1,0.361486,4,15,0,2875.27,358.375,7.12648,1.41534,723.41
-2873.38,0.999082,0.361486,3,7,0,2873.74,358.382,7.11715,1.66527,1426.83
-2871.72,0.961381,0.361486,3,7,0,2874.79,356.722,4.68495,0.502065,100.721
-2870.84,0.334835,0.361486,3,7,0,2875.47,357.542,5.64474,2.13439,1075.19
-2870.1,0.926974,0.361486,3,7,0,2874.02,358.001,5.49243,1.10187,307.26
-2870.31,0.938516,0.361486,3,7,0,2874.15,356.676,6.01983,1.4287,458.332
-2869.77,0.97155,0.361486,2,7,0,2871.41,356.431,5.70352,1.08164,148.458
-2870.65,0.970249,0.361486,2,7,0,2874.28,357.167,6.1127,1.65873,110.68
-2873.33,0.946267,0.361486,3,7,0,2874.83,355.371,7.07006,1.64051,327.047
-2872.17,0.999936,0.361486,3,7,0,2873.69,355.475,6.47912,1.86816,133.668
-2872.48,0.999146,0.361486,3,7,0,2872.6,355.533,6.6256,1.99322,205.27
-2872.7,0.976873,0.361486,3,7,0,2874.71,355.494,5.56147,3.40506,18.2804
-2871.53,0.911939,0.361486,4,15,0,2874.13,357.406,5.70334,2.84586,807.713
-2871.61,0.765637,0.361486,3,11,1,2876.35,354.892,6.03318,1.0986,2208.58
-2871.35,0.991411,0.361486,2,3,0,2872.2,354.982,5.84504,1.16936,134.026
-2871.05,0.999079,0.361486,4,15,0,2871.54,354.975,5.68312,0.970327,254.334
-2871.28,0.975918,0.361486,4,15,0,2872.71,358.89,5.23833,0.4943,37.8003
-2869.41,0.876124,0.361486,3,7,0,2873.35,356.744,6.06625,0.334064,228.288
-2871.12,0.595771,0.361486,2,7,1,2872.61,356.693,6.25202,1.96494,78.5953
-2871.33,0.991026,0.361486,4,15,0,2872.12,357.426,6.25119,2.08718,101.29
-2870.25,0.853533,0.361486,3,11,0,2872.37,356.266,4.91915,1.55389,61.5118
-2871.35,0.955015,0.361486,2,3,0,2871.56,356.479,5.15808,2.90136,1.00216
-2871.02,0.997205,0.361486,2,3,0,2871.53,356.466,5.05405,2.55673,3092.75
-2871.7,0.978578,0.361486,3,7,0,2872.56,356.002,5.52031,2.8921,120.865
-2870.3,0.984905,0.361486,3,7,0,2871.97,356.413,4.93792,1.71367,139.687
-2870.7,0.994648,0.361486,4,15,0,2871.58,357.996,6.35131,0.8039,1949.81
-2870.35,0.96977,0.361486,4,15,0,2872.51,355.675,5.20309,1.23895,79.0688
-2872.21,0.903104,0.361486,2,7,0,2876.97,354.589,4.71018,1.003,325.666
-2875.22,0.8973,0.361486,3,7,0,2876.17,353.54,5.10959,2.28361,21.3284
-2874.39,1,0.361486,2,3,0,2875.33,353.826,5.22669,2.17682,17.8324
-2870.68,0.994467,0.361486,2,7,0,2875.15,355.256,5.34871,1.06586,225.338
-2870.95,0.995605,0.361486,2,3,0,2871.01,355.049,5.31128,1.0397,1078.45
-2870.17,0.994335,0.361486,3,11,0,2871.3,358.394,6.03147,0.265841,518.666
-2869.63,1,0.361486,3,15,0,2870.91,355.964,5.48179,0.468734,182.926
-2870.95,0.847738,0.361486,2,7,0,2874.54,358.049,5.1917,0.373626,185.06
-2869.57,0.962905,0.361486,2,3,0,2871.41,357.809,5.50604,0.515769,264.609
-2869.6,0.992108,0.361486,4,15,0,2869.92,355.981,5.52852,0.39427,354.166
-2869.01,0.331026,0.361486,3,7,0,2871.04,356.856,5.93771,0.176558,362.07
-2869.01,0.0543404,0.361486,2,3,0,2870.78,356.856,5.93771,0.176558,446.119
-2868.94,0.517138,0.361486,1,3,0,2869.34,356.683,5.91046,0.147765,602.374
-2869.66,0.147036,0.361486,2,7,0,2871.78,355.713,5.95271,0.244211,349.903
-2870.13,0.932408,0.361486,3,15,0,2872.75,356.433,5.32433,1.5889,374.491
-2870.41,0.994944,0.361486,4,15,0,2870.74,357.29,6.36011,0.965938,814.421
-2870.02,0.890051,0.361486,3,11,0,2873.25,355.762,5.46679,0.957197,278.03
-2869.63,0.99708,0.361486,3,7,0,2870.47,356.637,5.44353,1.08441,235.459
-2869.1,0.823123,0.361486,3,7,0,2870.42,356.25,5.86899,0.21274,317.864
-2869.19,0.341233,0.361486,2,3,0,2872.39,356.876,5.62106,0.550176,214.885
-2869.84,0.856569,0.361486,3,11,0,2869.87,356.211,5.72008,1.04202,572.809
-2869.27,0.993563,0.361486,3,15,0,2870.85,356.237,5.95249,0.252174,261.196
-2869.29,0.984559,0.361486,4,15,0,2869.39,357.568,5.64584,0.387584,143.291
-2869.31,0.831303,0.361486,3,9,0,2869.77,357.656,5.68151,0.301146,375.03
-2869.96,0.681837,0.361486,3,11,0,2870.87,356.954,6.12266,0.959383,1571.27
-2870.68,0.988422,0.361486,3,15,0,2870.74,357.769,4.69062,0.754131,141.655
-2870.79,0.970678,0.361486,2,3,0,2871.27,357.866,4.62766,0.803642,72.6128
-2871.41,0.960316,0.361486,3,7,0,2872.33,358.228,5.46193,2.25541,388.869
-2869.08,0.999898,0.361486,3,7,0,2872.3,357.39,5.77394,0.180391,500.634
-2869.2,1,0.361486,2,3,0,2869.22,357.637,5.92421,0.200499,375.623
-2869.03,0.98047,0.361486,4,15,0,2870.86,356.271,5.88746,0.135535,380.32
-2869.03,8.26145e-23,0.361486,1,1,0,2873,356.271,5.88746,0.135535,355.768
-2869.63,0.878568,0.361486,4,15,0,2870.02,357.288,5.17906,0.946817,113.929
-2869.47,0.990004,0.361486,3,11,0,2870.35,355.783,5.89606,0.217047,427.695
-2869.01,0.919428,0.361486,2,7,0,2869.85,356.448,5.86117,0.216226,323.295
-2868.99,0.994819,0.361486,2,7,0,2869.48,357.165,5.81519,0.272381,325.467
-2868.88,0.997322,0.361486,3,15,0,2869.14,357.125,5.86379,0.153356,349.755
-2868.99,0.562948,0.361486,2,5,0,2869.53,357.107,5.8038,0.275977,247.095
-2869.27,0.997803,0.361486,3,15,0,2869.32,356.395,5.67325,0.529978,574.098
-2869.95,0.937698,0.361486,3,7,0,2870.53,356.984,6.24727,0.685797,228.51
-2871.96,0.951981,0.361486,3,7,0,2873.4,357.661,4.91531,3.35358,25.37
-2872.04,0.842512,0.361486,3,15,1,2873.72,355.145,4.75732,0.579242,54.3367
-2876.51,0.582724,0.361486,2,3,0,2876.76,354.851,4.39621,0.430831,121.715
-2872.02,1,0.361486,3,7,0,2876.29,354.797,5.00667,0.521051,63.012
-2870.63,1,0.361486,3,7,0,2872.6,355.499,4.87843,0.979157,628.886
-2869.66,1,0.361486,3,7,0,2870.83,356.049,5.72173,0.74713,110.075
-2872.6,0.919885,0.361486,3,7,0,2873.26,358.229,4.33911,3.23815,51.0376
-2872.63,0.999298,0.361486,4,15,0,2873.15,357.941,4.2007,3.42951,7789.09
-2871.9,0.955444,0.361486,2,3,0,2873.72,357.524,4.25732,2.99281,157.426
-2870.55,0.99809,0.361486,3,7,0,2872.55,356.076,4.55955,1.39893,53.5591
-2870.89,0.913738,0.361486,2,7,0,2873.1,356.679,4.33721,2.028,54.5196
-2871,0.881089,0.361486,3,7,0,2874.83,357.711,6.50097,1.13035,4862.11
-2869.8,0.882027,0.361486,3,7,0,2872.35,356.14,5.45319,0.334933,235.849
-2870.5,0.993885,0.361486,3,9,0,2870.7,358.322,6.09188,0.72723,94.2699
-2870.93,0.98317,0.361486,4,15,0,2871.6,355.248,5.01707,0.665706,38.7245
-2870.4,0.97299,0.361486,2,3,0,2871.49,355.378,5.24884,0.716649,354.996
-2872.15,0.99941,0.361486,3,7,0,2873.04,358.409,3.97264,1.87123,482.646
-2870.3,0.992174,0.361486,3,7,0,2872.66,357.759,4.74563,0.986578,119.668
-2872.7,0.866698,0.361486,3,7,0,2873.4,358.205,6.09507,3.08788,21735.4
-2869.25,0.693568,0.361486,2,7,1,2876.42,357.353,5.69059,0.530955,313.207
-2869.01,0.877574,0.361486,3,11,0,2869.39,356.682,5.83432,0.294146,376.511
-2869.69,0.901418,0.361486,4,15,0,2869.88,357.337,5.13195,0.688105,182.178
-2870.06,0.940682,0.361486,3,7,0,2870.73,356.249,6.07471,0.951931,968.251
-2869.94,0.992238,0.361486,4,15,0,2871.33,356.135,5.99525,0.863523,102.669
-2869.98,0.968541,0.361486,3,9,0,2872.15,356.75,6.26617,0.65019,459.48
-2871.12,0.976247,0.361486,3,7,0,2872.29,354.916,5.32628,0.472613,526.807
-2869.92,1,0.361486,3,7,0,2871.35,356.241,6.18517,0.396331,394.715
-2869.1,0.838388,0.361486,3,7,0,2871.83,357.067,5.96212,0.220943,325.689
-2869.86,0.747494,0.361486,3,8,1,2870.88,356.934,5.33327,1.39655,524.004
-2870.08,0.997612,0.361486,3,7,0,2870.39,356.077,5.02629,1.22448,81.365
-2870.24,0.993302,0.361486,3,7,0,2873.61,358.498,5.52292,0.557493,415.248
-2869.38,0.996399,0.361486,3,15,0,2870.85,356.781,5.54106,0.803308,210.882
-2870.59,0.979297,0.361486,3,15,0,2871.02,355.104,5.59383,0.692422,377.946
-2869.74,0.926533,0.361486,3,7,0,2873.17,357.418,5.28612,0.47196,106.812
-2870.28,0.962811,0.361486,2,7,0,2871.86,357.11,4.64457,0.879934,284.335
-2872.08,0.910517,0.361486,3,15,0,2873.03,358.538,6.67337,0.849129,347.984
-2871.57,0.985017,0.361486,3,7,0,2872.84,356.09,5.14475,0.317871,117.918
-2869.7,0.672217,0.361486,1,3,0,2874.63,356.487,5.11698,0.702435,212.258
-2869.19,0.961103,0.361486,2,7,0,2870.96,356.281,5.76113,0.358931,295.544
-2869.35,0.675975,0.361486,3,9,1,2871.03,357.983,5.90661,0.122036,350.802
-2869.08,0.50739,0.361486,2,5,1,2870.69,357.654,5.85346,0.056442,331.325
-2869.08,2.06943e-15,0.361486,1,3,1,2869.28,357.654,5.85346,0.056442,348.087
-2869.08,6.83639e-10,0.361486,1,2,1,2869.48,357.654,5.85346,0.056442,337.148
-2869.08,1.9856e-25,0.361486,1,1,0,2869.28,357.654,5.85346,0.056442,351.189
-2869.63,0.459087,0.361486,3,8,1,2872.96,357.403,5.71297,0.931129,1610.15
-2869.09,0.826305,0.361486,3,9,0,2870.4,357.681,5.8611,0.140596,365.253
-2869.09,1.48535e-08,0.361486,1,1,0,2871.46,357.681,5.8611,0.140596,322.154
-2869.09,0.00207067,0.361486,2,3,0,2870.71,357.681,5.8611,0.140596,312.596
-2869.25,0.433974,0.361486,1,3,0,2870.07,357.278,5.98519,0.16563,357.075
-2869.06,0.666745,0.361486,1,3,0,2869.63,357.562,5.82543,0.133034,385.728
-2871.04,0.393114,0.361486,3,9,1,2872.5,355.31,5.19837,1.57127,49.7949
-2871.43,0.980071,0.361486,2,3,0,2871.85,355.11,5.24317,1.69899,129.458
-2869.2,0.992683,0.361486,3,7,0,2872.34,356.788,5.76887,0.538738,1137.34
-2869.27,0.992009,0.361486,3,15,0,2869.79,357.786,5.91616,0.19112,379.744
-2869.5,0.844478,0.361486,4,15,0,2869.87,356.297,5.57484,0.282484,328.326
-2869.13,0.334933,0.361486,1,3,1,2871.77,356.129,5.88356,0.162247,343.633
-2869.13,0.310033,0.361486,1,3,0,2869.5,356.129,5.88356,0.162247,388.613
-2872.5,0.0563682,0.361486,3,11,0,2874.13,355.258,6.50572,1.88704,1036.77
-2869.65,1,0.361486,3,7,0,2872.67,357.958,5.56548,0.560415,218.286
-2869.29,0.998304,0.361486,3,7,0,2869.77,356.83,5.7879,0.633882,319.733
-2868.9,0.983644,0.361486,4,15,0,2869.32,356.843,5.86063,0.186866,372.197
-2869.16,0.61204,0.361486,2,5,0,2869.69,356.634,5.68913,0.23236,403.877
-2869.88,0.834623,0.361486,2,3,0,2870.33,356.289,6.10097,0.211035,664.344
-2870.03,0.114939,0.361486,3,7,0,2874.15,356.701,4.7448,1.21409,9.46767
-2870.48,0.98729,0.361486,3,7,0,2871.04,356.576,4.50495,1.61307,452.785
-2870.05,0.900383,0.361486,3,15,0,2870.95,355.962,5.0492,1.0388,523.152
-2871.81,0.980753,0.361486,3,7,0,2872.45,355.693,4.07388,2.08559,39.5122
-2871.6,0.987509,0.361486,4,15,0,2873.54,356.835,6.77603,0.614243,426.051
-2871.07,0.985428,0.361486,3,7,0,2872.49,357.484,6.60677,0.615169,1373.33
-2872.34,0.973883,0.361486,3,7,0,2874.23,358.296,6.71246,0.526386,524.047
-2871.33,0.965016,0.361486,3,7,0,2873.76,358.006,5.82962,2.17481,203.096
-2870.76,0.992773,0.361486,3,7,0,2871.65,356.708,4.88861,0.507003,66.0636
-2871.47,1,0.361486,3,7,0,2872.11,355.247,6.42001,0.594477,569.423
-2870.57,0.998287,0.361486,2,3,0,2871.52,355.527,6.20608,0.564797,411.913
-2869.95,0.954976,0.361486,4,15,0,2871.29,358.308,5.79635,0.50607,461.667
-2871.28,0.991594,0.361486,3,7,0,2872.56,355.815,5.33985,2.38145,485.563
-2870.18,0.982156,0.361486,4,15,0,2872.77,355.959,6.09441,0.849572,969.859
-2870.14,0.99528,0.361486,3,15,0,2870.97,356.871,6.28815,0.858469,213.516
-2870.64,0.95796,0.361486,3,7,0,2871.55,357.302,5.0958,0.409192,178.774
-2869.48,1,0.361486,3,11,0,2871.09,356.628,5.26824,0.763503,559.459
-2869.39,0.990298,0.361486,2,7,0,2870.16,357.417,5.45667,0.559147,304.306
-2870.4,0.940549,0.361486,3,7,0,2870.48,357.448,6.22146,1.15838,498.808
-2869.2,0.868397,0.361486,2,7,0,2871.9,356.541,5.71833,0.50146,246.984
-2870.56,0.944848,0.361486,3,7,0,2870.82,356.29,6.04932,1.51607,113.741
-2873.37,0.949608,0.361486,2,5,0,2874.85,355.572,7.18636,0.928883,827.4
-2872.82,0.861232,0.361486,2,3,0,2876.8,356.383,7.24459,1.259,263.316
-2869.97,1,0.361486,3,7,0,2873.38,357.912,5.24082,1.00803,141.555
-2871.06,0.971024,0.361486,2,3,0,2871.25,358.43,5.23629,1.69922,142.19
-2869.66,0.999288,0.361486,3,7,0,2871.55,356.726,5.07805,0.772969,623.88
-2869.6,0.989877,0.361486,2,7,0,2870.41,357.009,5.19691,0.604204,179.634
-2869.93,0.971089,0.361486,3,11,0,2870.3,357.658,6.16872,0.546777,286.968
-2869.31,0.979257,0.361486,3,7,0,2870.66,356.991,5.54095,0.71536,326.673
-2869.33,0.988896,0.361486,3,7,0,2869.78,356.433,5.53743,0.60031,142.747
-2870.08,0.996139,0.361486,3,7,0,2870.31,356.775,4.85908,1.49509,33.8935
-2869.99,0.975983,0.361486,4,15,0,2871.69,355.283,5.83771,0.238335,492.171
-2869.75,0.978912,0.361486,3,7,0,2870.52,355.619,5.69453,0.249227,325.255
-2869.2,1,0.361486,3,7,0,2869.8,357.518,5.72966,0.365509,299.461
-2869.29,0.982335,0.361486,2,7,0,2870.42,356.322,5.60406,0.435684,155.292
-2869.98,0.857297,0.361486,3,7,0,2872.8,355.553,5.52169,0.422409,280.269
-2869.55,0.889355,0.361486,2,3,0,2871.93,355.982,5.55537,0.5438,310.082
-2869.48,0.694918,0.361486,3,7,0,2872.67,355.926,5.92068,0.325465,590.9
-2869.35,0.944081,0.361486,3,11,0,2870.58,356.751,5.42569,0.492702,211.117
-2869.92,0.981287,0.361486,2,7,0,2870.12,355.863,5.80114,0.818704,136.482
-2869.75,0.842036,0.361486,3,7,0,2870.76,356.398,5.72987,0.10687,309.804
-2869.02,0.285716,0.361486,2,7,1,2869.43,356.499,5.91557,0.0830372,362.9
-2869.07,0.250039,0.361486,2,4,1,2869.68,356.095,5.85648,0.0711351,358.931
-2869.07,0.263934,0.361486,1,3,1,2870.87,356.095,5.85648,0.0711351,334.678
-2869.07,0,0.361486,0,1,1,2874.61,356.095,5.85648,0.0711351,349.429
-2869.07,1.41539e-15,0.361486,2,4,1,2875.79,356.095,5.85648,0.0711351,340.632
-2869.07,1.86686e-36,0.361486,1,1,0,2871.13,356.095,5.85648,0.0711351,358.168
-2869.07,0.0837966,0.361486,1,2,1,2869.97,356.095,5.85648,0.0711351,360.499
-2869.66,0.406329,0.361486,1,3,1,2871.03,355.424,5.86905,0.0598396,351.435
-2870.18,0.203313,0.361486,2,5,1,2870.99,355.159,5.91017,0.0756367,419.148
-2870.18,1.76608e-07,0.361486,2,5,1,2871,355.159,5.91017,0.0756367,347.119
-2870.18,5.39336e-32,0.361486,1,1,0,2870.87,355.159,5.91017,0.0756367,372.753
-2870.18,4.82033e-24,0.361486,1,1,0,2870.68,355.159,5.91017,0.0756367,344.929
-2870.14,0.333333,0.361486,2,3,0,2870.35,355.111,5.84022,0.0897119,357.508
-2870.14,4.35239e-102,0.361486,1,1,0,2873.4,355.111,5.84022,0.0897119,343.743
-2870.14,0.000179772,0.361486,1,3,1,2873.25,355.111,5.84022,0.0897119,359.669
-2870.14,1.56635e-07,0.361486,1,1,0,2871.01,355.111,5.84022,0.0897119,321.008
-2869.27,0.999992,0.361486,3,15,0,2871.78,356.343,5.72414,0.501532,256.857
-2870.32,0.976689,0.361486,3,7,0,2870.62,355.167,5.8782,0.381436,221.5
-2871.51,0.97217,0.361486,4,15,0,2871.92,359.162,6.04846,0.181931,346.386
-2869.73,1,0.361486,3,7,0,2871.23,358.33,5.91365,0.141562,344.965
-2870.67,0.0763409,0.361486,2,3,0,2871.91,358.072,6.05683,0.117483,388.083
-2870.67,0.200001,0.361486,2,5,0,2872.69,358.072,6.05683,0.117483,398.894
-2870.67,2.40491e-22,0.361486,1,1,0,2872.18,358.072,6.05683,0.117483,432.003
-2869.39,0.143058,0.361486,2,7,0,2869.7,357.882,5.80753,0.10304,378.474
-2869.39,2.58139e-38,0.361486,1,1,0,2872.74,357.882,5.80753,0.10304,343.418
-2869.95,0.75,0.361486,3,8,1,2870.96,356.592,5.36457,1.44173,77.9537
-2871.27,0.956223,0.361486,2,7,0,2872.07,357.269,5.94431,2.43448,2030.81
-2873.27,0.982594,0.361486,3,7,0,2874.42,357.872,6.87833,2.73148,2710.84
-2873.35,0.910008,0.361486,2,7,0,2874.43,357.568,6.44636,3.78697,108.883
-2869.13,1,0.361486,3,7,0,2873.52,357.424,5.85342,0.324604,691.981
-2870.16,0.73336,0.361486,3,11,0,2870.57,355.807,5.41847,1.18017,289.132
-2869.05,0.708655,0.361486,3,11,0,2870.75,356.922,5.70469,0.282645,295.187
-2869.47,0.44467,0.361486,1,3,0,2871.31,357.195,5.6759,0.170982,262.827
-2869.36,0.819729,0.361486,2,3,0,2870.05,357.027,6.03815,0.221307,339.19
-2869.76,0.926017,0.361486,3,7,0,2869.97,356.073,5.63929,0.192647,311.089
-2871.41,0.403474,0.361486,3,7,0,2872.37,357.917,4.38227,2.26207,120.794
-2870.55,0.661847,0.361486,3,15,0,2872.58,358.229,5.14915,1.37001,191.494
-2871.49,0.962514,0.361486,3,7,0,2873.44,359.186,5.31906,0.626291,161.925
-2870.02,0.997198,0.361486,3,15,0,2872.54,357.373,4.83413,1.22698,232.014
-2869.28,0.999856,0.361486,4,15,0,2870.14,356.461,5.72966,0.561132,497.562
-2870.28,0.969033,0.361486,3,7,0,2870.54,357.994,6.07123,0.879066,265.988
-2872.3,0.938248,0.361486,2,3,0,2872.62,358.227,6.8732,0.876256,727.463
-2872.61,0.464046,0.361486,3,7,0,2875.31,359.559,5.48535,0.272066,350.918
-2873.88,0.887961,0.361486,3,7,0,2874.54,359.309,6.3325,0.216613,497.831
-2872.26,0.249727,0.361486,3,7,0,2879.3,358.928,4.30076,1.45933,135.417
-2869.93,0.59026,0.361486,2,3,0,2879.95,358.453,5.78789,0.266145,245.486
-2868.98,0.99771,0.361486,2,7,0,2870.1,357.142,5.88868,0.225469,422.39
-2869.79,0.780912,0.361486,2,3,0,2870.15,356.629,5.54401,0.229923,308.925
-2869.38,0.296324,0.361486,2,3,0,2871.9,356.59,5.71932,0.142751,329.818
-2869.52,0.986469,0.361486,3,15,0,2870.26,356.202,5.49577,0.723382,107.018
-2869.99,0.785363,0.361486,3,11,0,2871.02,355.47,5.91081,0.406178,178.132
-2869.91,0.999611,0.361486,2,3,0,2870.1,355.448,5.80347,0.376357,295.919
-2870.05,0.999116,0.361486,3,7,0,2870.19,355.359,5.71907,0.429661,229.01
-2871.59,0.936413,0.361486,3,7,0,2873.1,355.026,4.85098,1.62978,1942.7
-2871.28,0.869384,0.361486,3,15,0,2872.46,358.842,4.94578,0.869397,196.062
-2871.05,0.985597,0.361486,3,7,0,2872.11,358.614,5.79551,1.23302,682.786
-2873.89,0.969141,0.361486,3,7,0,2874.9,359.476,4.39643,0.74395,126.853
-2873.89,0.21632,0.361486,1,1,0,2877.66,359.476,4.39643,0.74395,109.43
-2873.53,0.990222,0.361486,3,7,0,2874.51,359.213,4.50939,0.639087,221.945
-2871.35,1,0.361486,2,3,0,2873.55,359,5.16712,0.991085,83.3306
-2870.89,0.985889,0.361486,3,15,0,2872.43,355.099,6.02673,0.687292,1307.17
-2870.01,1,0.361486,3,7,0,2871.3,357.812,5.03398,0.954059,332.393
-2872.52,0.871344,0.361486,3,7,0,2873.37,355.731,6.62396,2.25491,4751.4
-2870.58,0.998662,0.361486,3,7,0,2873.51,355.458,4.99164,1.04355,109.696
-2870.07,0.965936,0.361486,3,7,0,2872.67,356.565,5.0479,1.53654,50.1956
-2869.23,0.997156,0.361486,3,7,0,2870.33,356.794,5.51889,0.487175,292.532
-2869.97,0.966397,0.361486,4,15,0,2870.3,356.047,5.79301,1.01766,215.618
-2870.93,0.91692,0.361486,4,15,0,2871.38,356.287,5.69018,2.19676,2.36859
-2873.78,0.963463,0.361486,3,7,0,2874.55,356.721,7.49118,0.987633,513.944
-2873.96,0.997214,0.361486,4,15,0,2876.22,355.554,3.66118,3.82263,0.651538
-2870.35,0.999041,0.361486,3,7,0,2874.09,356.684,4.69486,0.770283,35.0868
-2869.6,0.999439,0.361486,3,15,0,2870.56,356.787,6.04405,0.68724,811.982
-2869.1,0.981571,0.361486,2,7,0,2870.08,357.329,5.86605,0.318715,312.997
-2870.91,0.85921,0.361486,3,7,0,2871.86,358.95,5.98771,0.389739,492.969
-2869.27,0.999662,0.361486,4,15,0,2871.53,357.641,5.7241,0.370814,235.724
-2869.63,0.951603,0.361486,3,7,0,2869.89,357.383,5.50665,0.297041,415.426
-2869.73,0.738751,0.361486,2,3,0,2871.32,357.915,5.49953,0.392491,265.332
-2869.89,0.574694,0.361486,2,3,0,2872.59,358.31,5.96539,0.254278,439.825
-2869.51,0.988035,0.361486,3,11,0,2870.42,356.257,5.38848,0.640955,78.4376
-2869.47,0.955491,0.361486,3,7,0,2871.18,355.899,5.69323,0.315376,166.277
-2870.89,0.384855,0.361486,3,7,0,2879.09,357.312,4.40549,0.863985,72.2654
-2873.14,0.914546,0.361486,3,7,0,2873.89,354.639,5.49683,2.60643,588.445
-2874.12,0.974702,0.361486,2,3,0,2874.31,354.447,5.38563,3.27612,10.0807
-2873.36,1,0.361486,3,7,0,2875.47,354.844,4.99239,3.27616,11952.3
-2869.41,0.552245,0.361486,3,12,1,2874.24,356.927,5.36652,0.798812,136.063
-2869.38,0.995754,0.361486,4,15,0,2869.81,356.265,5.67761,0.594455,291.513
-2869.64,0.968662,0.361486,4,15,0,2872.24,356.738,5.0757,0.877124,169.629
-2869.37,0.994012,0.361486,4,15,0,2869.77,356.493,5.88826,0.570136,430.009
-2869.43,0.681486,0.361486,2,7,0,2870.19,356.394,6.01541,0.414602,142.736
-2870.39,0.718869,0.361486,2,3,0,2872.67,356.674,5.33428,0.295872,111.501
-2869.59,1,0.361486,3,7,0,2870.23,356.718,5.43445,0.349649,368.267
-2869.59,0.0295545,0.361486,2,3,0,2873.52,356.718,5.43445,0.349649,529.057
-2869.17,0.986151,0.361486,2,7,0,2869.72,356.828,5.62265,0.31819,232.719
-2869.31,0.976529,0.361486,3,15,0,2869.59,356.631,5.8783,0.556999,581.092
-2869.04,0.997392,0.361486,4,15,0,2869.5,356.896,5.86326,0.332654,481.273
-2869.4,0.86585,0.361486,3,11,0,2869.64,356.91,5.37236,0.797291,163.053
-2869.2,0.968621,0.361486,2,7,0,2870.42,356.875,5.61853,0.300943,207.138
-2869.82,0.85821,0.361486,2,3,0,2870.35,357.259,6.19438,0.388869,834.28
-2869.85,1,0.361486,4,15,0,2870.2,356.52,5.18055,1.28699,349.797
-2870.17,0.99117,0.361486,2,3,0,2870.17,356.325,5.19583,1.5822,4000.07
-2871.23,0.93856,0.361486,4,15,0,2873.77,358.448,5.43775,0.247767,274.092
-2870.24,0.993905,0.361486,4,15,0,2872.37,355.775,5.54073,0.234253,359.711
-2872.23,0.948323,0.361486,3,11,0,2872.67,359.479,5.38241,0.403452,209.821
-2870.66,0.579376,0.361486,3,7,0,2876.04,358.453,6.14313,0.633045,487.335
-2871.54,0.885447,0.361486,3,7,0,2875.39,357.578,6.19985,2.29853,8.89846
-2871.76,0.999127,0.361486,3,7,0,2872.52,358.069,6.16845,2.19839,1228.15
-2871.98,0.997383,0.361486,3,7,0,2872.76,358.792,5.90524,1.8188,273.638
-2871.03,0.993826,0.361486,3,7,0,2872.61,358.698,5.25938,1.25524,1596.98
-2869.38,0.999246,0.361486,3,7,0,2871.48,356.498,5.50223,0.719077,347.966
-2869.41,0.893653,0.361486,3,15,0,2870.15,357.632,5.57696,0.380367,143.797
