# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_4.data.R
# init = 2 (Default)
# random
#   seed = 1286198031 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_4.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_4.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
-2869.26,1,0.586772,3,7,0,2870.22,356.831,5.83477,0.570686,1637.84
-2869.54,0.919263,0.586772,2,3,0,2870.42,356.149,5.97447,0.481327,719.107
-2871.57,0.872826,0.586772,2,3,0,2871.97,354.674,6.12558,0.418944,1038.48
-2870.04,0.895356,0.586772,3,7,0,2872.02,357.983,5.18269,0.965477,367.762
-2870.06,0.996738,0.586772,2,3,0,2870.29,357.767,5.08382,1.21412,1091.65
-2869.79,0.870995,0.586772,2,7,0,2871.34,357.175,5.62667,1.20542,61.045
-2870.04,0.987528,0.586772,3,7,0,2870.38,357.394,5.19989,0.450212,336.285
-2870.67,0.513283,0.586772,2,3,0,2872.44,357.729,6.22907,0.238077,504.447
-2869.95,1,0.586772,2,3,0,2871.48,358.235,5.70336,0.624672,272.487
-2870.3,0.905798,0.586772,3,7,0,2870.97,355.385,5.44142,0.425696,176.658
-2869.95,1,0.586772,3,7,0,2870.5,357.844,5.681,1.01555,466.861
-2869.08,0.871027,0.586772,3,7,0,2870.42,356.326,5.79248,0.220606,555.643
-2869.08,0.0255454,0.586772,1,1,0,2869.88,356.326,5.79248,0.220606,368.492
-2869.08,0.181318,0.586772,2,3,0,2869.88,356.326,5.79248,0.220606,325.606
-2870.51,0.74165,0.586772,2,7,0,2872.44,357.429,6.00546,1.56265,674.605
-2871.04,0.981592,0.586772,2,3,0,2871.09,357.633,5.99176,2.0064,248.794
-2871.73,0.977624,0.586772,2,3,0,2871.82,358.065,6.01618,2.33996,233.554
-2871.1,0.54528,0.586772,2,7,0,2872.67,357.359,6.67027,0.800747,378.831
-2871.9,0.814051,0.586772,3,7,0,2873.09,356.115,3.85322,1.1782,87.1826
-2871.94,0.974543,0.586772,3,7,0,2872.88,356.994,3.95729,2.82238,270.599
-2871.43,0.989108,0.586772,2,7,0,2872.29,356.62,4.09564,0.971311,50.2895
-2869.6,1,0.586772,3,7,0,2872.35,356.834,5.21609,1.03787,674.578
-2870.38,0.982466,0.586772,2,3,0,2870.45,357.367,4.58711,1.51006,18.2548
-2872.35,0.9002,0.586772,2,3,0,2873.01,358.328,4.08304,0.934277,11.502
-2871.53,1,0.586772,2,3,0,2872.56,357.665,4.22534,2.43842,23.2488
-2872.47,0.87454,0.586772,3,7,0,2872.93,357.772,4.52968,3.65506,256.005
-2872.75,0.238032,0.586772,3,7,0,2878.48,354.497,4.71761,1.85765,423.017
-2871.15,0.984085,0.586772,2,3,0,2873.98,355.723,4.44144,0.946205,120.444
-2870.4,0.89426,0.586772,2,3,0,2872.2,355.812,5.29757,1.45644,79.9285
-2871.73,0.480598,0.586772,3,7,0,2874.1,358.249,6.39557,0.307853,1056.7
-2870.28,0.982867,0.586772,2,7,0,2872.17,357.64,4.70197,1.00832,206.875
-2872.79,0.825169,0.586772,2,3,0,2873.4,359.404,4.5792,0.968988,456.437
-2870.04,0.794532,0.586772,3,7,0,2875.57,355.846,5.12524,0.79049,227.386
-2869.03,0.919034,0.586772,3,7,0,2870.04,357.295,5.77128,0.238544,588.656
-2869.06,0.368277,0.586772,3,7,0,2869.16,357.4,5.91964,0.179988,359.667
-2869.8,0.315919,0.586772,3,7,0,2871.49,356.813,5.14845,1.2915,139.317
-2870.07,0.746456,0.586772,2,7,1,2870.99,358.315,5.46671,0.60916,213.044
-2869.81,1,0.586772,2,3,0,2870.06,358.071,5.47795,0.575821,182.392
-2869.77,0.919701,0.586772,3,7,0,2870.59,355.777,5.78085,0.604914,429.81
-2870.39,0.599378,0.586772,2,7,0,2870.74,356.113,6.04691,1.23852,49.8992
-2870.33,0.947433,0.586772,3,7,0,2871.8,358.313,5.95172,0.746558,267.927
-2869.93,0.994987,0.586772,3,7,0,2870.4,358.204,5.77269,0.606928,299.432
-2871.8,0.636656,0.586772,2,3,0,2873.03,359.254,5.45481,0.332623,157.253
-2874.76,0.910407,0.586772,3,7,0,2875.01,353.345,6.02024,0.806327,270.196
-2873.79,1,0.586772,1,1,0,2874.8,353.662,5.89417,0.838504,126.306
-2871.71,0.994193,0.586772,2,3,0,2874.21,354.54,5.57952,0.910525,718.358
-2870.65,0.995172,0.586772,2,3,0,2871.93,355.142,5.51264,0.843733,113.287
-2871.04,0.926051,0.586772,2,7,0,2873.26,357.986,5.62512,2.03813,6760.11
-2869.35,0.77368,0.586772,3,7,0,2871.64,356.302,5.91952,0.43881,377.496
-2874.92,0.603596,0.586772,3,7,0,2875.94,353.784,4.56196,2.43644,3.08129
-2872.63,0.987827,0.586772,3,7,0,2876.35,354.604,5.55877,1.99857,272.405
-2869.23,0.988403,0.586772,2,3,0,2873.05,356.63,5.74004,0.560637,458.829
-2869.18,0.764504,0.586772,2,7,0,2869.39,357.317,5.64091,0.396289,232.853
-2870.99,0.641409,0.586772,3,7,0,2871.86,358.286,6.34095,0.8565,203.766
-2870.7,0.988613,0.586772,2,7,0,2871.56,357.562,6.15436,1.51628,629.806
-2869.54,0.951988,0.586772,2,7,0,2873.38,356.947,5.29301,0.981436,337.144
-2870.28,0.880017,0.586772,3,7,0,2871.88,358.021,5.63596,1.22902,1565.26
-2869.81,0.995522,0.586772,2,7,0,2870.41,356.981,5.12044,0.565518,175.272
-2870.16,0.946569,0.586772,2,7,0,2872.11,355.615,5.23288,0.682634,106.77
-2873.22,0.908529,0.586772,2,3,0,2874.11,355.94,4.70757,4.4357,36.986
-2871.87,0.759597,0.586772,2,3,0,2874.43,356.727,4.22802,3.08101,495.667
-2870.14,0.859033,0.586772,2,3,0,2874.04,355.852,5.23925,1.17826,229.275
-2869.23,0.978975,0.586772,3,7,0,2870.97,356.576,5.86763,0.472028,322.589
-2870.01,0.878925,0.586772,2,3,0,2870.54,357.101,6.26466,0.401369,255.221
-2870.6,0.835315,0.586772,1,1,0,2870.75,357.196,6.39524,0.39403,468.059
-2870.52,0.903611,0.586772,3,7,0,2871.59,356.309,4.45667,1.23413,531.723
-2873.6,0.902281,0.586772,2,3,0,2873.85,355.599,3.23975,2.4571,999.962
-2873.93,0.97463,0.586772,1,1,0,2874.01,355.412,3.20719,2.54057,0.0298829
-2874.29,0.69299,0.586772,2,7,0,2875.4,355.228,3.64294,3.71979,6.97841
-2870.69,1,0.586772,2,3,0,2874.61,355.88,4.67195,1.59561,15.2037
-2871.19,0.951418,0.586772,2,3,0,2871.97,355.753,4.29989,1.17447,97.4377
-2871.49,0.865948,0.586772,2,3,0,2872.98,355.519,4.45314,1.96707,10.1469
-2870.31,0.822972,0.586772,3,7,0,2872.79,358.325,6.07771,0.232606,562.775
-2871.15,0.972414,0.586772,2,7,0,2872.91,357.908,5.49159,2.28142,1654.55
-2872.61,0.859029,0.586772,3,7,0,2875.98,358.168,4.57852,0.529916,96.1401
-2870.64,1,0.586772,1,1,0,2871.93,358.196,4.81847,0.851487,92.4485
-2869.59,0.976464,0.586772,2,7,0,2871.61,356.138,5.3767,0.648255,125.473
-2871.07,0.955825,0.586772,3,7,0,2871.4,356.793,4.86043,2.64529,4.71773
-2873.64,0.346314,0.586772,3,7,0,2876.59,357.439,3.03973,1.51589,56.7938
-2871.63,0.858386,0.586772,2,3,0,2874.91,356.41,4.5138,2.96643,8132.88
-2872.04,0.962209,0.586772,3,7,0,2874.58,356.677,6.99581,0.874564,1224.93
-2869.96,1,0.586772,3,7,0,2872.5,357.696,5.24478,1.21024,291.33
-2868.91,0.892916,0.586772,3,7,0,2873.21,356.986,5.8639,0.199551,279.449
-2870.85,0.0478617,0.586772,2,3,0,2872.71,356.758,5.24784,0.301524,186.631
-2871.81,0.858027,0.586772,2,3,0,2872.1,356.171,6.4421,0.288727,486.602
-2871.79,0.667232,0.586772,2,3,0,2873.06,355.828,6.43283,0.306925,721.904
-2870.2,0.658406,0.586772,2,7,0,2874.06,355.882,6.00049,0.928808,1093.93
-2870.21,0.657174,0.586772,1,3,0,2872.3,355.665,6.13434,0.383424,503.743
-2869.67,0.987715,0.586772,3,7,0,2870.91,357.927,5.52803,0.630671,289.428
-2870.01,0.918605,0.586772,2,3,0,2870.96,358.047,5.24271,0.840259,82.9758
-2870.39,0.969394,0.586772,2,3,0,2870.61,358.403,5.2381,0.662838,115.321
-2870.65,0.931939,0.586772,3,7,0,2871.34,355.792,5.38037,1.70352,2316.82
-2869.39,0.554778,0.586772,2,5,1,2872.52,356.014,5.70288,0.254961,410.851
-2869.5,0.53954,0.586772,2,7,0,2870.27,357.646,5.98975,0.427444,432.458
-2869.51,0.994234,0.586772,3,7,0,2870.21,357.355,5.30413,0.622296,435.184
-2869.58,0.947832,0.586772,2,7,0,2871.4,358.029,5.81153,0.398782,300.732
-2869.66,0.900994,0.586772,3,7,0,2870.81,357.093,5.39899,1.14,467.381
-2869.3,0.714518,0.586772,2,7,1,2869.83,357.249,5.70217,0.63739,298.324
-2869.56,0.971745,0.586772,2,7,0,2870.07,356.041,5.56836,0.329943,172.653
-2871.91,0.269222,0.586772,3,7,0,2874.63,355.003,4.93027,0.528678,40.397
-2870.49,0.560351,0.586772,2,3,0,2874.99,355.708,5.45498,0.270168,176.851
-2870.24,0.991863,0.586772,3,7,0,2870.93,358.319,5.29593,0.80287,66.1532
-2870.2,0.740273,0.586772,2,7,0,2870.75,358.433,5.61496,0.670514,939.899
-2869.65,0.300294,0.586772,2,7,1,2873.41,357.106,6.14559,0.350296,377.947
-2869.16,0.690565,0.586772,2,3,0,2869.99,357.179,5.97426,0.242335,378.25
-2869.17,0.981817,0.586772,3,7,0,2869.32,357.389,5.6906,0.290876,363.131
-2870.17,0.689085,0.586772,3,7,0,2870.4,356.454,4.66947,1.15208,77.2239
-2871.58,0.907336,0.586772,2,7,0,2872.17,357.097,3.82375,1.31193,135.333
-2872.84,0.75628,0.586772,2,3,0,2874,356.57,3.23722,2.14574,1308.25
-2870.11,0.982522,0.586772,3,7,0,2873.42,357.314,5.46419,1.56497,111.226
-2872.34,0.738709,0.586772,2,3,0,2875.8,355.568,5.65212,3.07443,2198.5
-2869.32,0.816386,0.586772,3,7,0,2874.09,357.137,5.55809,0.325995,352.547
-2869.57,0.584706,0.586772,2,7,0,2870.44,356.719,5.30626,0.487726,104.247
-2871.04,0.938556,0.586772,2,3,0,2871.62,358.475,6.17756,0.2337,416.913
-2869.83,0.896124,0.586772,2,3,0,2870.8,358.061,6.03185,0.263882,355.74
-2869.83,0.00371457,0.586772,1,1,0,2871.5,358.061,6.03185,0.263882,486.113
-2869.32,0.998055,0.586772,1,3,0,2870.46,357.235,6.02363,0.302684,319.456
-2869.34,0.998119,0.586772,2,7,0,2869.41,357.278,5.5451,0.352595,451.849
-2870.46,0.71349,0.586772,2,3,0,2871.12,355.622,6.12198,0.225745,474.718
-2869.68,0.839779,0.586772,2,7,0,2870.86,356.145,5.3614,0.483521,399.441
-2871.83,0.284198,0.586772,1,1,0,2872.17,356.406,5.06455,0.328014,102.009
-2869.59,0.87588,0.586772,2,7,0,2873.39,357.43,6.09581,0.338415,426.215
-2870.75,0.910125,0.586772,3,7,0,2871.24,356.214,4.37004,1.12248,27.7195
-2870.31,0.92226,0.586772,2,3,0,2871.45,356.719,4.70218,1.67402,10.4075
-2871.47,0.832567,0.586772,3,7,0,2872.26,357.581,4.66084,0.5646,27.2466
-2872.68,0.691646,0.586772,2,3,0,2873.25,357.409,5.41929,4.15642,205.168
-2870.1,1,0.586772,2,3,0,2872.79,357.648,5.73987,1.26585,10003.8
-2870.9,0.962638,0.586772,2,3,0,2871.24,358.151,6.05286,1.38313,720.51
-2869.41,0.884325,0.586772,3,7,0,2871.32,357.626,5.65928,0.244856,238.875
-2869.12,1,0.586772,3,7,0,2869.92,357.363,5.7334,0.342091,315.478
-2869.28,0.950082,0.586772,2,5,0,2869.4,356.858,5.987,0.417674,393.796
-2870.91,0.94152,0.586772,2,7,0,2872.04,356.306,5.56369,2.26058,236.629
-2869.72,0.847817,0.586772,3,7,0,2870.46,357.704,6.02931,0.159578,380.877
-2869.72,5.5115e-13,0.586772,1,1,0,2870.34,357.704,6.02931,0.159578,464.392
-2869.72,3.057e-26,0.586772,1,1,0,2872.48,357.704,6.02931,0.159578,625.86
-2869.72,0.349042,0.586772,1,3,0,2870.01,357.704,6.02931,0.159578,361.772
-2869.72,0.170968,0.586772,2,7,1,2870.4,357.704,6.02931,0.159578,441.952
-2869.29,0.333337,0.586772,2,3,0,2869.55,357.819,5.77949,0.204683,370.96
-2871.23,0.0437108,0.586772,3,7,0,2873.54,356.939,6.25223,2.09163,235.841
-2869.53,0.88487,0.586772,3,7,0,2872.83,357.192,6.07206,0.524999,385.206
-2871.3,0.924174,0.586772,1,3,0,2874.01,357.016,6.71941,1.25446,290.343
-2875.02,0.482001,0.586772,2,3,0,2875.41,356.475,4.89364,0.276324,150.965
-2869.66,0.33463,0.586772,2,3,0,2872.25,355.991,5.47818,0.417665,166.663
-2872.46,0.589371,0.586772,2,7,0,2872.69,354.46,6.29579,0.707004,830.543
-2872.27,0.727025,0.586772,2,3,0,2874.72,354.166,5.48113,0.493197,189.254
-2869.78,0.783401,0.586772,2,7,0,2872.53,358.083,6.00555,0.298405,521.475
-2870.44,0.936895,0.586772,2,7,0,2871.65,357.657,5.13472,1.7875,543.398
-2870.03,0.996545,0.586772,3,7,0,2870.56,356.256,6.23355,0.567843,464.48
-2870.14,1,0.586772,2,3,0,2870.26,356.333,6.28105,0.664285,1068.6
-2869.41,0.883751,0.586772,2,3,0,2872.36,357.387,5.61271,0.726234,118.67
-2870.47,0.905774,0.586772,3,7,0,2871.51,357.379,4.58705,1.66629,3567.78
-2869.64,0.923341,0.586772,3,7,0,2871.33,356.544,5.50284,0.289458,355.017
-2870.05,0.995005,0.586772,2,7,0,2870.07,355.889,6.14006,0.333644,312.968
-2871.14,0.995515,0.586772,2,7,0,2872.7,356.347,6.13763,2.02504,335.956
-2872.38,0.927879,0.586772,2,3,0,2872.9,356.732,6.41354,3.01739,7.21171
-2870.69,0.469963,0.586772,2,6,1,2874.01,356.05,6.24743,1.2396,1435.79
-2870.12,0.702505,0.586772,2,7,0,2871.66,357.059,5.24933,1.67934,267.95
-2870.42,0.961071,0.586772,2,7,0,2871.33,356.676,6.37685,0.986543,347.239
-2870.18,1,0.586772,2,3,0,2870.43,356.677,6.29076,0.880493,196.2
-2870.33,0.877428,0.586772,3,7,0,2871.16,355.644,5.63575,0.170444,381.207
-2870.91,0.0744587,0.586772,1,3,1,2872.57,356.111,6.0955,0.123266,401.991
-2869.88,0.147897,0.586772,3,7,0,2871.2,356.909,5.65371,0.145555,285.788
-2869.88,2.93406e-22,0.586772,1,1,0,2870.5,356.909,5.65371,0.145555,242.313
-2869.88,4.02452e-08,0.586772,2,3,0,2870.35,356.909,5.65371,0.145555,276.886
-2869.88,0.333466,0.586772,1,3,0,2870.85,356.909,5.65371,0.145555,249.239
-2869.88,2.68321e-65,0.586772,1,1,0,2872.51,356.909,5.65371,0.145555,261.027
-2869.88,8.69166e-06,0.586772,2,7,0,2871.08,356.909,5.65371,0.145555,207.395
-2869.88,0.0186345,0.586772,2,3,0,2871.15,356.909,5.65371,0.145555,295.044
-2869.64,0.78932,0.586772,3,7,0,2872.81,356.636,5.23329,1.06064,167.36
-2868.99,0.96515,0.586772,3,7,0,2870.44,356.836,5.77509,0.17213,372.72
-2868.99,0.660696,0.586772,1,3,0,2869.07,356.836,5.77509,0.17213,223.993
-2868.99,0.000151402,0.586772,1,2,1,2870.31,356.836,5.77509,0.17213,352.936
-2868.99,0.00965787,0.586772,2,5,1,2871.25,356.836,5.77509,0.17213,339.482
-2868.84,0.355339,0.586772,1,3,1,2869.34,357.024,5.86651,0.116169,323.432
-2868.89,0.421409,0.586772,2,5,0,2869.06,356.689,5.89057,0.130971,279.628
-2868.89,0.000110369,0.586772,2,3,0,2870.21,356.689,5.89057,0.130971,417.21
-2868.89,9.24455e-22,0.586772,1,1,0,2870.89,356.689,5.89057,0.130971,354.227
-2868.88,0.338326,0.586772,1,3,1,2869.11,356.859,5.84917,0.172037,237.286
-2868.88,0.00537208,0.586772,2,7,0,2871.13,356.859,5.84917,0.172037,341.073
-2869.03,0.358727,0.586772,2,7,1,2869.17,356.814,5.91525,0.267147,291.066
-2869.29,0.364344,0.586772,3,7,0,2869.74,357.307,5.6958,0.189788,264.075
-2869.47,0.314701,0.586772,3,7,0,2871.7,355.883,5.74163,0.189431,225.805
-2869.47,0.308905,0.586772,2,3,0,2869.82,355.883,5.74163,0.189431,272.877
-2869.47,0.0505707,0.586772,2,3,0,2873.09,355.883,5.74163,0.189431,234.933
-2869.44,0.374849,0.586772,2,3,0,2869.79,356.105,5.6867,0.209309,257.49
-2869.44,0,0.586772,1,1,0,2875.29,356.105,5.6867,0.209309,335.331
-2869.4,0.673548,0.586772,2,5,1,2870.14,356.163,5.96695,0.342417,263.46
-2869.46,0.930262,0.586772,3,7,0,2869.75,357.412,5.63225,0.225852,328.002
-2869.46,0.163614,0.586772,2,5,0,2870.54,357.412,5.63225,0.225852,221.132
-2870.46,0.5,0.586772,1,2,1,2874.78,358.866,5.91746,0.0833763,383.632
-2870.46,0.0060759,0.586772,2,6,1,2871.52,358.866,5.91746,0.0833763,396.98
-2870.46,1.12954e-11,0.586772,2,4,1,2874.85,358.866,5.91746,0.0833763,409.096
-2870.46,0,0.586772,0,1,1,2872.59,358.866,5.91746,0.0833763,335.885
-2870.46,0,0.586772,0,1,1,2873.06,358.866,5.91746,0.0833763,367.583
-2869.79,0.75,0.586772,2,4,1,2872.03,358.239,5.69252,0.277103,210.759
-2869.87,0.561443,0.586772,1,3,0,2870.78,358.19,5.86988,0.497017,190.213
-2869.02,0.68573,0.586772,2,5,0,2871.64,356.889,5.74835,0.336018,363.581
-2869.45,0.880973,0.586772,3,7,0,2870.3,357.366,6.0335,0.199252,498.565
-2869.45,6.49536e-09,0.586772,2,3,0,2873.02,357.366,6.0335,0.199252,331.852
-2869.45,0.0101207,0.586772,2,7,0,2871.88,357.366,6.0335,0.199252,268.716
-2869.45,0.115741,0.586772,2,7,0,2870.14,357.366,6.0335,0.199252,318.34
-2869.86,0.949147,0.586772,3,7,0,2870.16,358.387,5.82325,0.289301,413.598
-2870.01,0.937986,0.586772,3,7,0,2870.28,355.528,5.98291,0.394302,317.995
-2870.86,0.933791,0.586772,3,7,0,2871.81,358.163,5.83001,1.55443,220.116
-2870.54,0.838105,0.586772,2,7,0,2872.28,356.671,5.93224,1.74462,5820.93
-2870.7,0.983637,0.586772,3,7,0,2871.43,357.06,5.11026,2.29682,3.14769
-2870.82,0.962808,0.586772,3,7,0,2872.48,355.139,5.59036,1.01286,451.888
-2870.39,1,0.586772,2,3,0,2870.81,355.368,5.49514,0.895096,203.992
-2870.21,1,0.586772,1,1,0,2870.41,355.503,5.54194,0.861077,432.73
-2870.71,0.99404,0.586772,3,7,0,2871.17,358.315,4.89739,1.29309,114.131
-2870.57,0.992342,0.586772,3,7,0,2871.59,356.166,4.57513,1.58367,2452.87
-2869.8,0.939299,0.586772,3,7,0,2871.94,356.444,6.14576,0.637018,294.63
-2871.23,0.918275,0.586772,2,3,0,2871.81,355.549,6.31367,1.22157,193.02
-2871.07,0.995477,0.586772,2,7,0,2872.81,358.014,5.80092,1.92845,864.528
-2871.3,0.974128,0.586772,2,7,0,2873.17,356.643,3.98839,1.21774,46.8077
-2871.89,0.867618,0.586772,2,3,0,2872.73,356.395,3.8801,2.50136,73402.5
-2870.99,0.988707,0.586772,2,3,0,2872.29,356.947,4.0926,1.67649,90.0502
-2870.15,0.328681,0.586772,2,7,1,2875.18,355.522,6.05569,0.314337,380.134
-2869.85,0.412268,0.586772,3,7,0,2873.66,358.245,5.7741,0.47278,381.108
-2870.46,0.87031,0.586772,3,7,0,2871.89,357.056,4.74989,0.670182,50.6752
-2871.65,0.835448,0.586772,2,7,0,2872.93,356.882,4.17219,0.823419,129.105
-2870.8,0.897776,0.586772,2,3,0,2872.6,356.757,4.30233,1.85384,4.81408
-2869.48,0.96768,0.586772,3,7,0,2870.44,355.886,5.72921,0.203429,265.835
-2869.19,0.400011,0.586772,2,5,1,2871.95,357.079,5.58991,0.369868,222.658
-2870.11,0.605813,0.586772,2,3,0,2870.41,356.943,5.44278,0.258346,294.61
-2870.38,0.472962,0.586772,2,3,0,2871.55,357.577,5.44214,0.251166,234.464
-2869.99,1,0.586772,3,7,0,2871.81,355.905,5.18961,0.617561,472.277
-2870.14,0.434639,0.586772,2,7,0,2871.95,356.227,4.87345,1.32595,102.482
-2870.76,0.976472,0.586772,2,3,0,2870.82,355.633,4.6572,1.08085,295.73
-2869.93,0.979366,0.586772,3,7,0,2871.31,357.456,6.20738,0.5847,480.004
-2870.86,0.910142,0.586772,3,7,0,2871.37,355.59,4.61222,1.24029,330.281
-2872.56,0.66753,0.586772,2,7,1,2873.75,356.934,5.26552,4.17703,7616.17
-2871.55,1,0.586772,2,3,0,2872.57,356.58,5.22514,3.12617,131.274
-2869.59,1,0.586772,2,7,0,2872.14,356.625,5.90969,0.80659,256.399
-2871.75,0.843811,0.586772,2,3,0,2872.55,354.561,6.09341,0.517521,105.238
-2870.87,0.710479,0.586772,2,3,0,2874.33,356.036,4.5058,0.868278,28.7136
-2869.82,1,0.586772,2,3,0,2870.98,356.437,5.54386,1.20449,182.395
-2870.28,0.765337,0.586772,2,7,0,2871.21,358.273,5.93219,0.761562,206.844
-2872.75,0.796509,0.586772,3,7,0,2877.7,358.663,3.79121,1.57171,1.15552
-2870.79,0.989584,0.586772,2,3,0,2873.2,356.559,4.21835,1.43409,26.2559
-2871.35,0.81244,0.586772,2,3,0,2872.81,356.267,3.97527,1.3957,29.4015
-2871.37,0.934366,0.586772,3,7,0,2872.73,358.655,4.78889,1.53709,227.368
-2870.16,1,0.586772,2,3,0,2871.71,356.991,5.00826,1.6948,73.1382
-2871.44,0.793054,0.586772,2,3,0,2873,355.262,4.47508,1.29512,133.696
-2870.3,0.936803,0.586772,3,7,0,2872.58,356.467,6.09576,1.26724,168.699
-2873.7,0.705125,0.586772,2,5,0,2873.95,355.224,5.87948,3.83959,41544.1
-2869.69,0.600375,0.586772,2,5,1,2874.4,355.609,5.74797,0.31112,328.13
-2869.45,0.994903,0.586772,3,7,0,2870.23,356.324,5.68463,0.701828,172.117
-2869.43,0.994949,0.586772,2,7,0,2869.78,356.768,5.59737,0.851531,60.2958
-2869.14,0.994347,0.586772,3,7,0,2869.73,356.837,5.67851,0.492769,580.851
-2869.62,0.736792,0.586772,2,5,0,2870.9,356.213,5.32819,0.805128,779.895
-2870.66,0.941852,0.586772,3,7,0,2870.91,358.566,5.90124,0.825667,959.321
-2869.5,1,0.586772,2,3,0,2870.73,357.728,5.55112,0.391041,347.462
-2869.52,1,0.586772,2,7,0,2869.86,356.692,5.52986,0.964595,2153.02
-2870.41,0.955088,0.586772,3,7,0,2871.8,357.428,4.69668,0.782365,195.05
-2870.81,1,0.586772,3,7,0,2871.11,357.773,4.49282,0.925619,53.4669
-2871.64,0.988271,0.586772,3,7,0,2872.81,357.624,6.73209,0.603527,1019.83
-2870.88,0.76243,0.586772,2,3,0,2873.1,358.13,6.23973,1.1298,603.042
-2871.27,0.980629,0.586772,2,3,0,2871.72,357.98,6.59532,0.869886,184.093
-2870.78,0.971766,0.586772,2,3,0,2871.84,357.449,6.53968,0.719479,718.666
-2869.82,0.22326,0.586772,1,3,1,2874.39,357.671,6.10762,0.259872,528.125
-2869.45,0.666667,0.586772,1,3,0,2870.96,357.447,5.95823,0.529152,435.133
-2869.75,0.951664,0.586772,3,11,0,2869.87,357.436,6.15455,0.433775,406.116
-2869.99,0.978842,0.586772,2,3,0,2870.35,357.839,5.2239,0.535443,121.551
-2870.29,0.992358,0.586772,2,7,0,2871.47,357.484,4.78664,0.755455,42.0881
-2869.88,0.986103,0.586772,2,3,0,2870.56,356.553,5.28293,1.35705,49.6418
-2870.58,0.963464,0.586772,2,3,0,2870.71,356.135,4.89497,0.583292,231.52
-2869.86,1,0.586772,2,3,0,2870.81,357.051,5.54927,1.33096,748.506
-2870.24,0.64135,0.586772,2,3,0,2872.55,356.447,5.072,0.495682,220.662
-2873.04,0.916663,0.586772,3,7,0,2873.31,359.322,6.36327,0.319165,540.3
-2874.26,0.799785,0.586772,3,7,0,2875.14,359.406,6.61712,0.393895,1715.08
-2872.63,1,0.586772,3,7,0,2874.37,359.289,6.32712,0.350377,839.679
-2874.23,0.435576,0.586772,3,7,0,2876.6,355.938,6.72923,4.00037,3290.57
-2871.11,0.907261,0.586772,2,3,0,2876.7,357.208,6.51622,1.4973,2051.92
-2872.25,0.967239,0.586772,2,3,0,2872.45,356.712,7.08719,1.27638,355.371
-2872.45,0.942642,0.586772,3,7,0,2873.56,356.722,4.59372,0.482299,120.653
-2871.62,1,0.586772,3,7,0,2872.06,357.217,6.54691,1.99353,957.608
-2871.39,1,0.586772,2,3,0,2871.68,357.347,6.53425,1.73404,78.1253
-2870.86,0.579847,0.586772,2,7,0,2872.34,358.473,6.1758,0.786562,760.116
-2869.53,0.992571,0.586772,2,3,0,2871.12,357.369,5.27059,0.7217,430.55
-2870.43,0.941491,0.586772,3,7,0,2870.94,355.29,5.74612,0.754314,65.6222
-2871.65,0.761927,0.586772,2,5,1,2872.51,355.941,5.6885,2.69882,10094.8
-2870.97,0.844363,0.586772,2,5,0,2872.18,357.27,5.21065,0.31518,416.678
-2870.18,0.85669,0.586772,2,3,0,2870.99,357.401,5.24205,0.39051,312.593
-2871.48,0.939711,0.586772,2,7,0,2872.07,354.993,5.65883,1.44838,1577.52
-2869.54,1,0.586772,2,3,0,2871.35,357.111,5.21022,0.680283,197.894
-2870.93,0.652418,0.586772,2,3,0,2871.44,356.668,5.95591,2.11678,2234.57
-2871.54,0.979053,0.586772,2,3,0,2871.63,356.913,5.95995,2.74015,6.7365
-2869.7,0.970456,0.586772,3,7,0,2871.69,356.641,5.36858,0.381205,209.512
-2869.02,0.388807,0.586772,2,3,0,2870.21,356.739,5.73851,0.261545,305.907
-2869.49,0.998579,0.586772,2,7,0,2870.43,356.874,5.43871,0.958317,162.711
-2870.73,0.92677,0.586772,3,7,0,2872.43,357.532,4.41959,0.99464,36.0849
-2870.73,0.0421134,0.586772,2,3,0,2873.1,357.532,4.41959,0.99464,18.3597
-2871.61,0.957131,0.586772,2,7,0,2871.8,357.433,4.1559,2.58591,61.966
