# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_4.data.R
# init = 2 (Default)
# random
#   seed = 1286198031 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_4.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_4.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2869.34,1,0.586772,2,3,0,2871.01,357.49,5.99973,-1.46763,1.69366,-0.1821,0.227011,0.457434,3.27065,-0.0434573
-2869.9,0.399355,0.586772,1,3,0,2870.91,358.212,5.97737,-0.965146,-0.764244,0.581744,-1.49461,1.03951,1.64068,0.317085
-2872.3,0.909058,0.586772,2,3,0,2872.79,359.116,5.40032,-1.33152,0.815181,-0.675177,-0.252286,1.78369,-6.53052,-3.08576
-2871.27,1,0.586772,2,3,0,2872.55,358.42,6.28825,-1.19012,1.3822,0.541493,-0.661925,1.19552,5.68196,-1.48206
-2870.21,0.630375,0.586772,2,7,0,2873.89,356.633,5.17479,0.558299,-1.43054,-2.65733,2.07281,-0.221466,-0.0550168,1.58639
-2870.21,0.948043,0.586772,3,7,0,2872.79,357.561,4.84004,0.359828,1.0132,3.09316,0.795686,0.522072,-0.666002,0.907171
-2870.7,0.854363,0.586772,2,7,0,2870.84,357.472,4.34618,0.404693,0.367961,0.420678,0.315002,0.451365,-1.33615,0.452909
-2870.13,1,0.586772,3,7,0,2871.03,356.208,4.82613,0.185816,0.113248,-2.04316,0.60551,-0.559766,-0.897538,0.444796
-2869.57,0.969731,0.586772,3,7,0,2870.77,356.799,5.56387,0.0219954,-0.810775,-2.07346,-0.122996,-0.087946,0.264058,0.928307
-2869.37,0.992327,0.586772,2,7,0,2869.93,357.281,5.47692,-0.853305,-0.230881,-0.404497,1.358,0.302823,-1.73602,-0.462717
-2870.81,0.740164,0.586772,2,7,0,2871.65,355.031,5.40176,-0.212201,1.01663,-0.274028,-0.94009,-1.50099,-0.317396,0.470479
-2869.44,0.990728,0.586772,2,3,0,2871.11,356.997,5.52618,-0.124126,1.68399,0.27143,-0.276088,0.0703843,0.0755789,0.724862
-2869.13,0.965001,0.586772,3,7,0,2869.87,356.895,5.62579,-0.881836,0.2047,0.617406,1.54471,-0.00785235,-0.84233,0.044562
-2871.76,0.680686,0.586772,2,5,0,2871.86,358.441,5.5544,0.842966,-0.162595,-0.548633,0.319225,1.2249,0.493752,2.30339
-2868.88,0.600452,0.586772,2,5,1,2872.47,356.722,5.89474,-2.13559,1.21929,-0.714554,3.12938,-0.15444,2.16848,0.0955172
-2869.72,0.490324,0.586772,2,6,1,2871.18,358.12,5.73754,-0.731167,-0.60909,0.821275,-2.03759,0.969391,0.118952,0.392688
-2869.4,0.990517,0.586772,3,7,0,2870.18,357.467,6.02465,-1.40076,1.04557,-0.704368,0.425853,0.438671,3.42269,-0.102756
-2869.31,1,0.586772,2,5,0,2871.27,356.206,5.9354,-1.13363,1.70117,0.844788,-0.759728,-0.564679,1.51353,0.287236
-2869.2,0.999754,0.586772,2,3,0,2869.34,356.555,5.63158,-1.13787,0.48617,-0.100885,0.00575957,-0.277684,-1.75268,-0.263433
-2869.2,0.411496,0.586772,1,1,0,2870.01,356.555,5.63158,-1.13787,0.516536,1.59412,0.799352,-0.277684,-1.75268,-0.263433
-2868.87,0.600379,0.586772,2,5,1,2869.45,356.689,5.86465,-1.96797,-0.233959,0.687339,1.30504,-0.175435,0.23899,0.132096
-2868.87,2.17336e-30,0.586772,1,1,0,2871.47,356.689,5.86465,-1.96797,-1.0684,-3.15642,-0.418919,-0.175435,0.23899,0.132096
-2868.87,3.35473e-06,0.586772,1,2,1,2871.04,356.689,5.86465,-1.96797,-1.29471,0.527897,2.06523,-0.175435,0.23899,0.132096
-2871.55,0.415093,0.586772,2,4,1,2873.37,354.596,5.81493,-0.30571,-0.652242,-0.789365,2.32861,-1.85095,0.711627,0.73081
-2870.89,0.480894,0.586772,2,7,0,2872.93,355.011,5.4899,-1.10086,-1.05752,0.589339,2.22237,-1.50947,-2.96578,-0.988329
-2869.66,0.960205,0.586772,2,7,0,2871.63,357.371,6.10773,-1.30055,1.84169,0.163739,-0.259678,0.360297,4.19364,-0.434141
-2869.55,0.942084,0.586772,2,3,0,2870.38,356.839,5.25697,-0.595652,0.364565,1.60325,-0.97952,-0.0508867,-1.7847,-0.715275
-2869.15,0.80701,0.586772,2,7,0,2870.37,357.287,5.68628,-0.871976,0.573558,2.049,-0.933708,0.304564,-0.413443,0.20669
-2872.34,0.607403,0.586772,2,3,0,2873.09,359.754,5.97339,-1.57912,0.712054,-0.583005,-1.21124,2.26927,3.04322,0.0240746
-2871.81,0.617663,0.586772,2,3,0,2874.18,359.469,5.58296,-0.657626,-1.57026,0.485903,1.82881,2.05048,-0.540979,0.17902
-2870,0.974175,0.586772,3,7,0,2872.57,355.487,5.77481,-0.622032,1.71525,2.14124,0.146304,-1.13781,0.432431,0.503068
-2870.2,0.972565,0.586772,3,7,0,2870.93,358.075,5.95495,-0.152345,-1.0184,0.801626,0.201431,0.931848,1.05559,0.851224
-2869.48,0.423556,0.586772,2,7,1,2870.65,357.933,5.8783,-1.07983,-0.650175,-0.836782,-1.71628,0.818408,0.860525,0.339617
-2869.6,0.665683,0.586772,2,7,0,2869.96,357.76,5.44412,-0.673535,0.591958,0.278718,-0.73446,0.684378,-1.23182,-0.220379
-2870.41,0.9489,0.586772,2,7,0,2870.64,357.339,6.31695,-1.0512,-0.58695,0.0830605,-0.351441,0.333304,4.90448,-1.22277
-2869.45,0.327847,0.586772,2,3,0,2872.05,357.599,5.65775,-0.433845,0.222971,-2.99812,1.79479,0.552888,0.129872,0.531001
-2869.98,0.623588,0.586772,2,5,1,2871.8,357.186,5.4097,0.388805,-0.677179,-1.17084,2.19602,0.221283,0.194395,1.37433
-2869.19,0.643874,0.586772,2,4,1,2873.61,357.37,5.70954,-0.808912,0.163259,1.38855,-3.87258,0.369877,-0.143735,0.300943
-2870.53,0.541231,0.586772,2,7,0,2871.4,358.191,4.85894,0.092842,-0.062748,1.24479,-1.45277,1.0268,-0.989974,0.229592
-2870.51,0.964263,0.586772,3,7,0,2871.26,357.278,5.29044,0.709873,0.992487,-0.989344,0.0334545,0.294577,0.148262,1.95012
-2869.34,0.9822,0.586772,3,7,0,2871.21,357.115,5.87392,-0.498516,0.544991,-2.9201,-0.53638,0.164045,0.862689,0.607385
-2870.4,0.832278,0.586772,2,7,0,2872.4,356.483,5.00592,-0.68395,-0.839068,-2.89651,0.138864,-0.332314,-3.41211,-2.47033
-2869.56,1,0.586772,3,7,0,2871.62,357.694,5.43891,-0.422102,0.938607,0.558155,-2.35804,0.629822,-0.586357,0.203765
-2869.07,0.907902,0.586772,3,7,0,2869.97,356.453,5.757,-1.53443,0.9788,0.0925293,1.1285,-0.358334,-1.80782,-0.0901448
-2869.6,0.607475,0.586772,1,3,0,2870.51,355.703,5.774,-1.0741,-0.82807,0.100891,1.37942,-0.963054,-0.0837737,0.255745
-2869.83,0.684383,0.586772,2,7,0,2869.99,355.557,5.68695,-0.829183,0.099609,-0.304768,0.699505,-1.08007,-0.293571,0.253305
-2869.55,0.967829,0.586772,3,7,0,2870.25,356.069,5.5717,-1.13295,-0.953372,-0.172917,0.793884,-0.665013,-2.35319,-0.565394
-2870.67,0.334539,0.586772,2,3,0,2871.79,355.847,6.35241,-0.728447,0.802135,-0.509917,1.60532,-0.856359,3.4039,-0.497776
-2872.01,0.665511,0.586772,2,7,0,2872.69,355.967,4.99888,-1.02085,-0.582999,0.822782,-1.14868,-0.735858,-6.74927,-5.55082
-2870.15,0.878541,0.586772,2,7,0,2872.43,356.952,5.03068,-0.637159,1.4476,1.02242,1.80975,0.0423483,-2.99813,-2.03637
-2870.3,1,0.586772,3,7,0,2870.59,357.717,6.21224,-0.0996437,0.603001,-0.330463,0.458137,0.644184,1.61806,0.770227
-2869.77,0.991816,0.586772,3,7,0,2871.19,355.769,5.70866,-0.456698,-0.0604685,-2.54649,-0.815391,-0.91212,0.295796,0.564992
-2869.55,0.957647,0.586772,2,7,0,2871.1,356.809,5.88353,-0.19837,-1.56418,-0.523242,-0.57563,-0.081237,0.892935,0.820007
-2870.29,0.816693,0.586772,1,3,0,2870.69,356.926,6.22231,0.148605,0.170108,1.08749,0.781815,0.0118371,1.47845,1.0719
-2872.28,0.895788,0.586772,2,3,0,2872.68,355.012,6.41059,0.367691,-0.708547,-0.560992,-0.42449,-1.51895,1.66868,1.30543
-2871.05,0.988617,0.586772,3,7,0,2873.65,356.881,4.79375,-0.65385,2.01513,0.572251,0.867633,-0.0118541,-4.21322,-3.82212
-2870.27,1,0.586772,1,1,0,2870.92,356.843,4.92529,-0.548419,-0.0434772,1.44898,0.959873,-0.0458434,-2.92568,-2.13629
-2869.78,1,0.586772,3,7,0,2870.61,357.684,5.76591,-0.0978733,0.341641,1.94019,0.425466,0.619762,0.627574,0.891029
-2870.05,0.808626,0.586772,3,7,0,2873.15,357.057,5.74744,0.349709,0.919819,1.08146,2.97991,0.117862,0.682627,1.4102
-2869.57,0.928059,0.586772,3,7,0,2872.6,357.444,5.40599,-0.106856,-1.91438,-2.11792,-0.510216,0.428617,-0.179701,0.62163
-2869.23,0.976611,0.586772,3,7,0,2870.23,357.354,5.90095,-0.906935,-0.870486,-0.584242,-1.36569,0.354935,1.03727,0.40073
-2869.23,0.127614,0.586772,2,3,0,2871.35,357.354,5.90095,-0.906935,-0.418925,1.69141,-2.34068,0.354935,1.03727,0.40073
-2869.32,0.998542,0.586772,3,7,0,2869.43,357.188,5.45239,-0.543404,-0.393746,-0.271645,0.209194,0.226062,-0.810243,0.0430453
-2870.53,0.854753,0.586772,2,3,0,2870.58,357.485,6.33623,0.0751823,-0.289418,0.0401429,-0.140963,0.458805,1.72955,0.898278
-2871.38,0.961456,0.586772,3,7,0,2872.13,357.326,4.10987,-0.00839133,-0.898798,-1.20833,-0.06595,0.337844,-2.68884,-2.18987
-2873.87,0.976948,0.586772,3,7,0,2874.24,357.017,7.43426,-0.179504,0.50814,-0.339064,-0.854934,0.0793222,4.663,-2.6333
-2871.39,1,0.586772,2,3,0,2873.79,357.518,6.55873,0.468537,0.129851,-3.45647,0.686114,0.485656,1.82495,1.41674
-2870.04,0.424521,0.586772,3,7,0,2872.31,358.186,5.43011,-0.813772,0.069148,2.37424,2.1054,1.02737,-1.86582,-0.592153
-2869.64,0.987526,0.586772,2,7,0,2870.2,356.059,6.03856,-0.930277,0.935706,-0.365925,0.303129,-0.684174,2.08919,0.222705
-2869.72,0.886387,0.586772,2,3,0,2870.22,355.704,5.64649,-1.23926,0.244872,1.15396,0.879991,-0.957638,-2.06739,-0.328097
-2870.33,0.333333,0.586772,2,3,0,2873.33,355.567,5.12892,-0.355746,-0.111204,1.91676,-2.91749,-1.0706,-1.38824,-0.429322
-2871.39,0.950087,0.586772,2,3,0,2871.54,354.969,4.9502,-0.335967,0.430304,0.258336,-0.340982,-1.54747,-1.85476,-0.949219
-2871.76,0.818857,0.586772,3,7,0,2873.69,358.934,5.18713,0.520137,1.333,1.60953,1.23763,1.61972,-0.0588153,1.51108
-2870.74,0.998049,0.586772,2,3,0,2871.97,358.545,5.12462,0.081808,1.18263,-0.0629088,1.24557,1.30999,-0.518496,0.598129
-2869.53,0.915554,0.586772,3,7,0,2873.92,356.702,5.2141,-0.151028,-2.68231,0.602016,-0.813591,-0.164259,-0.682424,0.265608
-2869.37,0.994489,0.586772,3,7,0,2869.77,356.418,5.91949,-0.676272,0.22344,0.659875,-1.03546,-0.394244,1.08729,0.501229
-2869,0.543179,0.586772,1,3,0,2870.32,356.753,5.87447,-1.29387,0.532572,-0.448686,-2.03179,-0.125952,0.840224,0.274118
-2869.36,0.483047,0.586772,1,3,0,2870.29,355.907,5.90486,-1.61678,-1.01672,-0.35373,-1.07172,-0.804993,1.67087,0.175408
-2869.36,0.00470968,0.586772,2,3,0,2871.02,355.907,5.90486,-1.61678,0.124,2.92554,0.338629,-0.804993,1.67087,0.175408
-2869.36,1.66996e-08,0.586772,1,1,0,2870.62,355.907,5.90486,-1.61678,-0.133356,-1.59103,-1.69477,-0.804993,1.67087,0.175408
-2869.6,0.711242,0.586772,3,7,0,2869.81,356.076,5.66213,-1.60768,0.574324,0.181608,0.246481,-0.652463,-4.64462,-0.930081
-2869.6,0.119365,0.586772,3,7,0,2871.2,356.076,5.66213,-1.60768,-0.920528,2.38693,-0.34666,-0.652463,-4.64462,-0.930081
-2869.6,0.477799,0.586772,1,1,0,2870.21,356.076,5.66213,-1.60768,0.0900287,1.60917,0.65802,-0.652463,-4.64462,-0.930081
-2869.16,0.412804,0.586772,2,5,1,2870.08,356.319,5.75638,-1.06822,0.498144,0.498115,1.63909,-0.46991,-0.255264,0.222779
-2869.16,0.0671063,0.586772,1,2,1,2872.65,356.319,5.75638,-1.06822,-0.918024,-0.354675,-3.3216,-0.46991,-0.255264,0.222779
-2868.88,0.771694,0.586772,3,9,1,2869.51,356.522,5.87881,-2.28922,-0.519918,0.0474007,1.32168,-0.31157,1.1141,0.100777
-2870.32,0.530116,0.586772,3,7,0,2871.05,357.213,5.42671,0.599734,-0.270398,-1.3563,-1.13,0.24274,0.290607,1.76017
-2870.19,0.986394,0.586772,2,7,0,2872.27,357.036,4.6842,0.381245,-0.291983,-3.07807,-0.924878,0.102427,-0.872642,0.799442
-2869.17,0.966408,0.586772,3,7,0,2870.88,357.116,5.94638,-1.05802,0.915551,-0.594316,2.08221,0.162695,1.51336,0.308402
-2869.4,0.863458,0.586772,2,7,0,2870.05,356.318,5.64437,-0.424029,-0.106838,1.17213,1.18934,-0.47234,0.103918,0.529317
-2869.45,0.987408,0.586772,3,7,0,2870.14,357.196,5.32338,-0.503585,0.900812,-0.859085,0.555596,0.232975,-1.19586,-0.238674
-2871.07,0.926519,0.586772,3,7,0,2871.39,358.976,6.05826,-1.07404,0.466899,-0.387143,0.770984,1.64834,2.55773,0.0792156
-2870.77,0.921507,0.586772,3,7,0,2872.39,355.311,5.19011,0.220011,1.53151,0.514657,0.907417,-1.27828,-0.249676,0.945768
-2871.47,0.985161,0.586772,3,7,0,2871.89,354.888,5.53531,0.280392,0.152186,-1.44931,0.1786,-1.61753,0.343249,1.25902
-2869.77,1,0.586772,2,3,0,2871.41,356.134,5.18136,-0.174261,1.49432,-0.549615,-1.04343,-0.618011,-0.801934,0.157724
-2869.46,0.942863,0.586772,3,7,0,2870.49,357.627,5.79806,-0.518012,-0.247499,0.425506,1.88024,0.574228,0.568597,0.577019
-2869.89,0.979445,0.586772,3,7,0,2870.01,356.2,5.17406,0.147887,-0.124775,0.724412,0.182674,-0.566283,-0.34777,0.793353
-2872.68,0.880993,0.586772,2,3,0,2873.04,355.447,6.78261,-0.590606,0.744272,-0.198993,-0.366678,-1.17907,4.74517,-2.13967
-2871.38,1,0.586772,3,7,0,2872.81,357.413,3.91221,0.466082,1.20437,-0.769892,-1.33546,0.40435,-1.86208,0.0709649
-2871.36,0.931326,0.586772,3,7,0,2873.27,355.087,4.72516,0.198922,-0.724395,-2.44404,1.3198,-1.45618,-1.0455,0.335983
-2870.56,0.886082,0.586772,3,7,0,2877.06,358.188,4.91818,-0.281034,-1.04042,5.50415,-0.68776,1.0271,-1.77101,-0.871481
-2870.11,0.966551,0.586772,3,7,0,2871.47,355.642,5.34938,-0.71943,0.145059,2.58205,-0.570797,-1.00794,-1.86205,-0.672964
-2870.51,0.890559,0.586772,3,7,0,2872.35,358.702,5.61812,-0.502821,-1.25089,-2.19952,-0.267434,1.43517,-0.104572,0.413764
-2871.41,0.949173,0.586772,2,3,0,2871.57,359.061,5.30524,-0.698733,-0.0252836,0.808259,0.368066,1.72703,-2.03375,-0.855312
-2871.48,0.349724,0.586772,2,3,0,2873.26,359.302,5.98717,-1.15017,0.203581,-2.47091,1.48818,1.91046,2.0149,0.210721
-2869.15,0.969334,0.586772,3,7,0,2871.59,357.19,5.69023,-1.41824,-1.97121,0.975823,0.285376,0.233075,-2.51693,-0.360936
-2869.15,0.473929,0.586772,3,7,0,2870.07,357.19,5.69023,-1.41824,0.655143,1.81875,-0.407967,0.233075,-2.51693,-0.360936
-2869.78,0.26099,0.586772,2,3,0,2870.83,356.419,6.05103,-1.86719,1.02065,0.836635,1.08803,-0.413285,8.37382,-1.12639
-2869.78,0.168957,0.586772,2,3,0,2871.11,356.419,6.05103,-1.86719,0.748015,-0.227994,-1.92734,-0.413285,8.37382,-1.12639
-2869.51,0.138861,0.586772,2,3,0,2871.6,356.884,5.52227,-1.23331,-0.691202,1.29985,-2.35331,-0.00907726,-3.66223,-1.19476
-2872.74,0.611942,0.586772,2,5,0,2872.97,354.638,6.03918,0.5855,-0.27967,0.07624,-0.818096,-1.81812,1.09129,1.78713
-2873.87,0.929553,0.586772,3,7,0,2876.25,356.708,6.98124,-0.814996,1.93134,-0.910143,-0.539447,-0.177252,7.61751,-5.78162
-2871.4,1,0.586772,3,7,0,2873.88,356.095,4.37713,-0.243363,0.249824,-2.1643,2.40065,-0.645007,-3.0602,-2.8673
-2870.58,0.775506,0.586772,3,7,0,2872.01,358.529,5.56977,-1.39051,-0.26248,2.45583,0.944458,1.3091,-4.46833,-1.32415
-2871.91,0.330262,0.586772,2,3,0,2873.65,359.001,5.16167,-0.831834,-0.205169,0.762302,-2.444,1.68325,-3.64767,-2.31377
-2870.4,1,0.586772,3,7,0,2872.4,357.285,6.34045,-0.962345,1.7005,-1.31823,-0.0151244,0.291207,4.50599,-1.08022
-2871.8,0.694138,0.586772,3,7,0,2873.13,355.453,5.30687,-1.33122,-0.876301,1.53108,1.29087,-1.14307,-7.81221,-4.33552
-2869.99,1,0.586772,2,7,0,2872.36,357.355,5.99709,0.0692488,1.4447,1.26179,1.79185,0.355561,1.10013,1.05951
-2869.92,0.985246,0.586772,3,7,0,2870.92,356.644,5.96762,0.0834561,0.576551,-1.81241,-0.831947,-0.213465,1.04453,1.08005
-2870.8,0.969756,0.586772,3,7,0,2871.29,356.718,4.26247,0.0942376,-0.234743,1.56137,0.0489074,-0.14971,-2.07467,-1.05997
-2872.45,0.838792,0.586772,3,7,0,2872.55,356.705,4.25452,1.31639,-0.0931606,-0.558183,-0.323685,-0.164022,-0.862089,3.54075
-2871.29,0.934996,0.586772,2,3,0,2873.29,357.042,4.39392,0.955908,-0.228695,-0.788886,2.62048,0.105811,-0.825425,2.27554
-2869.32,0.999765,0.586772,3,7,0,2871.16,356.826,5.42204,-0.600429,0.0887317,-2.94004,0.858325,-0.0627626,-1.09059,-0.13998
-2870.24,0.982786,0.586772,3,7,0,2870.31,355.621,5.30436,0.0412472,-0.211593,-0.304547,-0.32914,-1.02965,-0.220052,0.743454
-2870.62,0.968878,0.586772,3,7,0,2871.2,356.556,5.4203,0.751936,-1.00433,-0.10514,-0.0298897,-0.282724,0.318907,2.07485
-2872.06,0.891242,0.586772,3,7,0,2873.22,355.351,5.45428,0.970958,-1.41911,0.0369018,-0.0752793,-1.24705,0.394205,2.61531
-2870.3,0.719247,0.586772,2,7,1,2872.77,357.225,5.89912,0.420962,1.48733,0.52737,-2.05924,0.252178,0.90806,1.52324
-2870.62,0.889663,0.586772,3,7,0,2872.24,356.091,5.37356,-1.2937,-1.31001,-1.46644,0.921614,-0.636602,-6.29565,-3.07118
-2871.03,1,0.586772,2,3,0,2871.36,355.733,6.29177,-1.22744,0.296267,-0.87225,0.703534,-0.955495,6.1547,-1.73769
-2869.54,1,0.586772,2,7,0,2870.84,356.676,5.34433,-0.772275,0.94806,-1.75335,0.861516,-0.180447,-2.15085,-0.866709
-2869.87,0.97468,0.586772,3,7,0,2870.56,356.783,5.69157,0.242841,-0.989266,-0.32358,0.651234,-0.101638,0.577397,1.25368
-2869.04,0.499536,0.586772,2,6,1,2870.57,357.189,5.92478,-1.50495,-0.0739386,1.30931,2.11146,0.220513,1.86834,0.17814
-2869.04,0.331715,0.586772,2,3,0,2869.66,357.189,5.92478,-1.50495,-0.127003,-1.66765,0.577806,0.220513,1.86834,0.17814
-2869.85,0.989482,0.586772,3,7,0,2870.08,355.703,5.5532,-0.422439,-0.533227,0.136497,-0.507724,-0.963445,-0.193751,0.415752
-2869.6,0.996654,0.586772,2,3,0,2869.99,355.903,5.76143,-0.606749,0.692084,0.315061,-0.590376,-0.805028,0.380387,0.501975
-2869.73,0.791986,0.586772,2,7,0,2870.04,356.255,5.76579,-0.0753971,-0.646282,0.381691,-0.349882,-0.524106,0.638053,0.913342
-2869.81,0.990729,0.586772,3,7,0,2870.14,357.568,5.07902,-0.236815,-0.228947,-1.0102,-0.600769,0.530162,-1.20613,-0.239374
-2870.75,0.989186,0.586772,2,7,0,2872.18,357.989,4.52517,0.205601,0.368497,-2.08407,1.39473,0.865262,-1.37322,0.0106504
-2870.84,0.941414,0.586772,2,7,0,2871.97,356.581,6.38678,-1.09766,0.834699,-1.8862,0.423532,-0.276137,5.96997,-2.00478
-2870.88,0.934905,0.586772,2,3,0,2872.05,355.744,4.97767,-0.652487,0.395442,-1.27721,1.6924,-0.923901,-3.32838,-2.44325
-2870.79,0.720246,0.586772,3,7,0,2872.52,358.245,6.14652,0.0505836,0.319854,0.448325,2.46054,1.06716,1.3863,0.988271
-2870.26,0.917354,0.586772,3,7,0,2874.67,357.8,4.84114,0.219037,2.02613,1.61912,2.40234,0.714,-0.829192,0.548511
-2869.99,0.975629,0.586772,2,7,0,2871.04,356.006,5.23272,0.132523,1.11546,-1.10959,0.620868,-0.722022,-0.259985,0.825277
-2871.66,0.858002,0.586772,2,5,0,2873.75,359.125,6.02513,-0.197764,-1.60704,-1.28035,1.05344,1.77131,1.23521,0.790846
-2874.67,0.896545,0.586772,3,7,0,2876.25,360.258,4.63019,0.0205203,0.724128,2.57853,-0.310809,2.68165,-1.57592,-0.494902
-2872.53,0.996633,0.586772,3,7,0,2875.79,359.644,5.30676,-0.0109412,-1.55106,3.12144,-0.28929,2.18901,-0.284396,0.64722
-2872.36,1,0.586772,3,7,0,2873.39,359.668,5.65699,-0.326182,-0.613046,1.50844,-1.17843,2.20723,0.218848,0.621694
-2872.23,0.977454,0.586772,3,7,0,2875.15,354.606,6.15923,0.0629115,1.32044,1.92946,-2.11585,-1.84397,1.41338,0.99168
-2869.85,0.9595,0.586772,2,3,0,2874.31,355.553,5.71552,-0.7674,-1.72053,1.98701,2.72558,-1.0835,-0.01838,0.348149
-2869.05,0.541852,0.586772,2,7,0,2870.49,357.328,5.761,-1.40547,1.34357,0.88843,-0.963509,0.340073,-1.19511,0.0151014
-2869.05,5.71872e-06,0.586772,1,1,0,2870.92,357.328,5.761,-1.40547,0.116423,-2.77689,-1.20808,0.340073,-1.19511,0.0151014
-2869.82,0.34693,0.586772,2,7,0,2870.69,358.101,5.53734,-0.475245,0.0640198,0.522323,1.73309,0.955242,-0.35121,0.316539
-2869.7,0.995468,0.586772,3,7,0,2870.13,356.202,5.31332,-0.0622088,0.776204,-0.650929,-0.127967,-0.564794,-0.323329,0.581777
-2870.01,0.965401,0.586772,3,7,0,2870.38,355.963,5.15827,-0.495689,0.133635,0.176134,1.14237,-0.75262,-1.77282,-0.774586
-2869.4,0.950232,0.586772,2,3,0,2870.95,356.908,5.39989,-0.211215,-1.4001,-1.18142,-0.76339,0.000362045,-0.328741,0.461615
-2869.56,0.995488,0.586772,2,3,0,2869.56,356.725,5.33016,0.0042716,-0.0669916,-0.028937,-0.0597891,-0.146616,-0.212002,0.707824
-2872.65,0.751465,0.586772,3,7,0,2873.96,355.846,7.07184,0.240256,-0.931761,0.560457,1.67054,-0.853097,2.81236,0.384922
-2870.91,0.849675,0.586772,3,7,0,2872.87,358.528,5.07335,-0.52521,-0.00722371,3.04568,0.860526,1.30083,-2.23849,-1.27806
-2870.86,0.905874,0.586772,3,7,0,2872.32,356.389,4.77494,0.821206,-1.25215,0.771262,1.28954,-0.416419,-0.438137,2.03863
-2873.24,0.842094,0.586772,2,3,0,2874.29,355.351,4.97709,1.36295,-1.17062,0.931649,0.580637,-1.24679,-0.0815919,3.85511
-2869.74,0.825785,0.586772,3,7,0,2873.79,357.864,6.06066,-1.04182,1.15207,0.557741,-3.45642,0.758721,2.51078,0.0910575
-2870.91,0.704487,0.586772,3,7,0,2872.31,355.247,5.04976,0.226828,-0.589022,0.323249,2.0864,-1.32896,-0.473121,0.824254
-2870.79,0.999384,0.586772,3,7,0,2871.46,358.753,5.62244,-0.150828,-0.313693,1.76108,-0.302183,1.47506,0.27063,0.768456
-2869.63,0.963486,0.586772,2,7,0,2871.21,357.4,5.43598,-1.00951,1.446,-0.667957,1.04289,0.401065,-2.89927,-1.1127
-2871.24,0.322503,0.586772,3,7,0,2873.92,356.93,5.92891,0.905489,1.41039,2.80778,0.402137,0.0157706,0.937307,2.47271
-2869.59,0.942664,0.586772,3,7,0,2871.63,356.211,5.32971,-0.402771,-0.444899,-2.64706,-1.49732,-0.555584,-0.891771,0.00176387
-2870.34,0.978095,0.586772,3,7,0,2870.43,355.333,5.61574,-0.273386,0.0359918,0.68431,-0.107906,-1.2605,0.17119,0.64641
-2869.93,0.975653,0.586772,3,7,0,2870.6,355.561,5.77101,-0.592443,0.654202,0.569504,-1.1602,-1.07831,0.435171,0.518487
-2870.77,0.895964,0.586772,3,7,0,2871.72,358.464,5.01865,-0.364583,0.377536,2.12087,-0.260543,1.24779,-1.77101,-0.850301
-2869.81,0.719709,0.586772,3,7,0,2872.65,356.223,5.08385,-0.166758,1.62397,-1.79949,-1.617,-0.546819,-1.02127,-0.0285218
-2870.24,0.796522,0.586772,2,3,0,2871.96,355.378,5.4312,-0.589428,-0.0365973,-2.80315,-0.926468,-1.22206,-1.00554,-0.0803729
-2869.26,0.9503,0.586772,2,3,0,2870.66,356.819,5.8806,-0.636275,-1.24288,-1.61736,-0.274526,-0.0728508,0.892613,0.52922
-2870.37,0.973072,0.586772,3,7,0,2870.59,355.597,5.45218,0.160304,-0.222438,1.0242,0.0332048,-1.04957,0.146206,1.04486
-2871.49,0.947481,0.586772,3,7,0,2872.87,357.776,4.02135,0.638199,-1.34217,-1.31831,-0.202621,0.694499,-1.49727,0.929192
-2873.92,0.943353,0.586772,3,7,0,2874.6,356.554,2.90018,0.472098,-0.894709,-0.737043,0.654033,-0.281501,-3.25758,-1.8425
-2871.81,0.729958,0.586772,3,7,0,2875.64,356.843,6.91396,0.29689,1.17349,3.25222,-1.9546,-0.0551689,2.48644,0.7522
-2872.64,0.947221,0.586772,2,3,0,2873.87,356.545,7.04212,0.691355,0.0965548,-1.99629,-1.31229,-0.293295,2.33458,1.65551
