# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_2.data.R
# init = 2 (Default)
# random
#   seed = 1286197972 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_2.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_2.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
-2871.37,0.987546,0.404006,3,7,0,2873.05,356.35,4.31674,2.48217,32.5651
-2869.94,0.993233,0.404006,3,7,0,2872.13,357.519,4.94065,1.07999,78.2508
-2869.14,0.976406,0.404006,2,7,0,2871.48,356.642,5.65359,0.419859,222.897
-2870.2,0.912987,0.404006,2,7,0,2871.25,358.219,5.96691,0.704319,1222.66
-2869.39,0.99861,0.404006,3,7,0,2870.37,357.468,5.54597,0.362221,164.592
-2869.08,0.90431,0.404006,2,7,0,2870.16,356.547,5.73043,0.315784,355.339
-2870.09,0.519826,0.404006,2,3,0,2872.91,356.838,4.68878,1.00278,448.7
-2869.63,0.995574,0.404006,4,15,0,2870.37,356.829,6.14987,0.419447,307.721
-2869.92,0.961885,0.404006,3,7,0,2871.18,358.214,5.54564,0.590574,236.968
-2871.34,0.871009,0.404006,3,7,0,2872.89,357.021,4.42395,2.68424,12.364
-2871.57,0.972887,0.404006,3,7,0,2874.08,358.413,6.26284,0.236527,410.936
-2869.5,0.333333,0.404006,2,3,0,2872.52,357.709,5.99908,0.173315,452.647
-2869.5,0.000463529,0.404006,1,1,0,2870.7,357.709,5.99908,0.173315,412.607
-2869.5,0.626826,0.404006,2,5,0,2870.69,357.486,5.50474,0.79381,279.333
-2869.14,0.791792,0.404006,3,9,0,2870.1,356.143,5.83931,0.205559,292.462
-2869.95,0.720978,0.404006,3,9,0,2870.07,357.608,4.98151,1.06146,334.94
-2869.57,0.98411,0.404006,2,5,0,2870.77,357.053,5.23679,0.984386,357.126
-2869.92,0.980382,0.404006,3,7,0,2870.25,357.786,5.54516,1.07773,611.608
-2870.43,0.974072,0.404006,3,7,0,2871.63,356.829,6.41941,0.910878,1491.65
-2870.73,0.983259,0.404006,2,3,0,2870.84,356.71,6.55804,0.78293,582.992
-2871.92,0.867576,0.404006,3,7,0,2873.65,356.566,5.12856,3.51061,153.858
-2872.59,0.684974,0.404006,2,7,0,2874.29,356.627,4.3293,3.91847,1629.74
-2871.45,0.999538,0.404006,2,3,0,2873.1,357.364,4.17886,2.45394,111.278
-2871.1,0.955629,0.404006,3,7,0,2872.84,356.113,6.16214,1.82742,55.3637
-2870.02,0.892698,0.404006,2,7,0,2875.03,357.388,5.94144,1.15356,1126.95
-2869.59,0.931008,0.404006,3,7,0,2870.82,356.086,5.49554,0.390327,163.388
-2870.35,0.985285,0.404006,3,7,0,2870.92,355.247,6.0108,0.254624,587.039
-2872,0.6207,0.404006,3,7,0,2874.43,359.087,5.4511,1.63673,74.1778
-2871.58,0.985147,0.404006,3,7,0,2873.18,358.856,5.44363,1.58831,1102.93
-2875.73,0.952739,0.404006,3,7,0,2878.09,356.32,2.30115,1.98051,56.3767
-2876.19,0.986122,0.404006,2,3,0,2876.76,356.015,2.18963,2.48999,2.0012
-2872.73,0.999675,0.404006,3,7,0,2876.21,356.281,3.31931,2.05242,76.7976
-2872.61,0.999635,0.404006,3,7,0,2873.03,355.986,3.44221,1.88578,1348.35
-2872.25,0.998856,0.404006,2,3,0,2872.75,355.988,3.60858,1.885,18.4968
-2870.65,0.913752,0.404006,3,7,0,2874.41,356.924,6.5308,0.683811,857.62
-2869.91,0.98971,0.404006,3,7,0,2871,356.842,6.21711,0.715227,369.645
-2871.28,0.882748,0.404006,3,15,0,2873.31,356.07,4.30633,0.899302,241.678
-2871.77,0.983401,0.404006,3,7,0,2872.16,356.467,4.44171,3.08865,275.767
-2869.54,1,0.404006,3,7,0,2872.03,356.419,5.27812,0.681236,285.275
-2870.1,0.979885,0.404006,2,7,0,2870.87,358.38,5.9717,0.398053,569.241
-2870.18,0.999976,0.404006,2,3,0,2870.26,358.388,5.9885,0.449907,449.637
-2870.84,0.997933,0.404006,3,7,0,2872.29,355.298,5.0097,0.699341,69.1731
-2869.98,1,0.404006,3,7,0,2871.42,355.825,5.90692,0.76296,150.763
-2870.1,0.952406,0.404006,2,7,0,2872.75,357.646,5.13301,1.39946,191.934
-2869.75,0.923807,0.404006,2,7,0,2872.97,356.607,4.9955,0.879017,117.071
-2870.06,0.923439,0.404006,2,7,0,2871.15,356.694,5.11403,1.57874,104.742
-2870.86,0.965024,0.404006,2,3,0,2870.89,356.412,5.07324,2.36468,437.821
-2872.49,0.926089,0.404006,3,7,0,2874.48,355.203,3.96512,1.20919,89.9926
-2872.76,0.995875,0.404006,2,3,0,2872.82,355.098,3.90413,1.22757,136.092
-2875.61,0.876316,0.404006,3,7,0,2876.32,353.777,4.31826,2.97946,2.74576
-2877.76,0.953301,0.404006,2,3,0,2878.69,352.901,3.91631,1.33193,34.7887
-2871.82,0.990854,0.404006,2,3,0,2878.43,354.79,4.94479,1.49811,6.69447
-2869.34,0.721069,0.404006,3,7,0,2872.85,355.979,5.89226,0.262062,468.981
-2869.45,0.996254,0.404006,3,11,0,2869.62,357.576,5.64674,0.666674,302.444
-2869.53,0.992092,0.404006,3,7,0,2869.73,357.033,5.81808,0.849497,686.685
-2870.61,0.96533,0.404006,3,7,0,2871.51,355.089,5.99786,0.397422,531.111
-2870.67,0.902996,0.404006,2,7,0,2871.92,356.098,5.23413,0.347571,134.808
-2872.02,0.551524,0.404006,2,3,0,2872.55,355.977,5.08749,0.32099,146.998
-2870.11,1,0.404006,1,1,0,2871.31,355.915,5.29579,0.429832,385.792
-2869.76,0.997587,0.404006,3,7,0,2870.22,356.894,6.19808,0.450871,444.497
-2869.22,0.998285,0.404006,2,3,0,2869.86,356.578,5.65732,0.543832,242.395
-2871.14,0.979412,0.404006,3,7,0,2871.99,355.888,4.44111,1.96665,831.535
-2870.22,0.991658,0.404006,3,7,0,2871.99,355.627,5.16261,0.712774,55.7946
-2871.01,0.966825,0.404006,3,7,0,2871.98,355.084,5.60129,1.13443,399.854
-2870.79,0.853311,0.404006,3,7,0,2872.46,356.91,5.27429,2.3864,246.989
-2870.94,0.810918,0.404006,3,11,1,2871.79,357.442,5.48602,2.36379,763.561
-2871.41,0.99217,0.404006,3,7,0,2872.01,358.303,5.44076,2.17663,1529.29
-2872.22,0.711553,0.404006,3,11,1,2873.92,355.033,4.24746,1.104,70.1602
-2871.23,1,0.404006,3,7,0,2873.1,356.724,4.19727,2.28448,4.68225
-2869.53,0.923638,0.404006,3,7,0,2872.09,356.132,5.52386,0.681469,395.364
-2869.4,0.933691,0.404006,3,7,0,2871.66,357.054,6.06476,0.341211,407.365
-2870.02,0.727346,0.404006,3,7,0,2871.93,357.644,6.02538,0.933082,2493.56
-2869.86,0.985035,0.404006,3,7,0,2870.28,356.089,5.53723,0.259425,190.761
-2870.42,0.527876,0.404006,2,3,0,2871.65,357.04,6.41447,0.497723,713.639
-2870.25,0.994113,0.404006,3,7,0,2870.95,357.73,5.05878,0.556527,260.453
-2870.18,0.782084,0.404006,2,3,0,2871.83,358.382,5.44026,0.507836,150.813
-2869.56,0.966804,0.404006,3,15,0,2870.39,357.34,5.47272,0.950036,71.8169
-2870.2,0.974436,0.404006,3,7,0,2870.92,355.648,5.23527,0.996052,323.743
-2869.78,0.952124,0.404006,2,7,0,2871.53,356.515,6.15102,0.62366,875.123
-2870.26,0.999652,0.404006,3,7,0,2870.71,356.933,5.81818,1.58892,1050.14
-2873.1,0.942902,0.404006,2,7,0,2873.82,359.305,6.57786,0.968461,1836.1
-2870.98,0.949267,0.404006,3,7,0,2873.72,355.215,5.16553,0.50707,264.5
-2871.66,0.958259,0.404006,3,7,0,2872.95,356.065,5.01366,3.00077,139343
-2870.29,0.847182,0.404006,3,14,1,2872.48,358.286,5.69817,0.938922,358.502
-2872.53,0.962614,0.404006,3,7,0,2873.07,359.419,6.28459,0.446053,878.417
-2871.07,1,0.404006,2,3,0,2872.64,359.058,5.94845,0.423785,411.406
-2871.5,0.982914,0.404006,2,3,0,2871.86,359.364,5.68121,0.401692,306.459
-2870.15,0.967129,0.404006,3,7,0,2872.45,357.965,5.13226,1.15573,931.255
-2871.4,0.736182,0.404006,3,11,0,2872.15,354.55,5.97713,0.288733,448.818
-2870.84,0.561039,0.404006,3,11,1,2872.92,358.681,5.23674,1.01916,84.0616
-2871.7,0.958731,0.404006,3,7,0,2872.68,354.682,5.62404,1.15745,1593.65
-2871.09,0.571439,0.404006,2,7,0,2873.13,354.951,5.48152,0.309902,288.897
-2869.67,1,0.404006,2,3,0,2871.2,356.034,5.95834,0.556465,292.938
-2870.84,0.97718,0.404006,3,7,0,2871.09,358.861,5.55488,0.32662,210.944
-2872.81,0.316205,0.404006,1,3,0,2875.83,359.963,5.73718,0.19987,301.178
-2872.81,0.107517,0.404006,3,7,0,2874.82,359.963,5.73718,0.19987,349.487
-2874,0.331667,0.404006,2,3,0,2875.28,360.306,5.52918,0.332875,305.601
-2873.29,0.991978,0.404006,3,15,0,2874.62,353.928,5.58137,1.19598,265.565
-2870.33,0.998531,0.404006,3,7,0,2874.62,357.094,6.40509,0.585022,723.969
-2869.82,0.974872,0.404006,3,7,0,2870.89,356.844,5.83983,1.13161,174.773
-2870.03,0.990503,0.404006,2,7,0,2870.63,356.356,6.24298,0.625494,321.22
-2869.64,0.978671,0.404006,2,7,0,2870.42,357.299,5.68533,0.987972,217.687
-2869.78,0.98913,0.404006,2,7,0,2870.57,357.667,5.35564,1.02127,198.991
-2869.87,0.978626,0.404006,4,15,0,2870.97,357.602,6.16496,0.380842,575.86
-2869.67,1,0.404006,3,7,0,2870.67,357.13,5.06166,0.924594,140.051
-2870.39,0.95821,0.404006,3,7,0,2871.51,355.441,5.18628,0.84929,327.907
-2869.17,0.998962,0.404006,3,7,0,2870.66,357.642,5.85988,0.246272,463.713
-2869.78,0.27757,0.404006,2,3,0,2871.25,357.745,5.43344,0.378298,217.856
-2869.79,0.735431,0.404006,3,7,0,2872.06,356.969,4.95404,0.819273,216.014
-2869.89,1,0.404006,3,7,0,2870.03,356.687,4.87483,1.14197,125.857
-2869.72,0.985952,0.404006,3,7,0,2870.35,356.236,5.78589,0.885678,270.585
-2869.19,0.993076,0.404006,4,15,0,2869.87,357.063,5.97452,0.32831,375.403
-2869.96,0.973973,0.404006,3,7,0,2870.39,355.668,5.44406,0.738205,144.154
-2869.53,0.999463,0.404006,3,7,0,2870.15,357.985,5.69667,0.302317,317.13
-2869.58,0.733006,0.404006,2,3,0,2871.2,357.516,6.07558,0.297149,650.436
-2870.18,0.998348,0.404006,3,7,0,2870.28,358.337,5.5104,0.354337,404.514
-2869.47,0.943935,0.404006,2,7,0,2871.06,356.965,6.0512,0.525846,269.009
-2869.47,0.237208,0.404006,2,3,0,2873.81,356.965,6.0512,0.525846,222.451
-2869.62,0.905116,0.404006,2,7,0,2869.89,357.269,5.90277,0.828592,1152.48
-2869.75,0.670174,0.404006,3,11,0,2870.26,357.996,5.6282,0.253837,371.973
-2870.6,0.975245,0.404006,2,3,0,2870.97,358.313,6.12586,0.217641,493.786
-2869.51,0.759401,0.404006,2,3,0,2870.86,357.995,5.71856,0.284093,421.23
-2870.75,0.844492,0.404006,3,7,0,2871.76,358.677,5.87103,0.783847,356.703
-2868.92,0.999877,0.404006,3,7,0,2871.14,356.493,5.89517,0.102377,298
-2868.92,0.000408765,0.404006,1,1,0,2869.08,356.493,5.89517,0.102377,329.138
-2869.97,0.355601,0.404006,3,15,0,2871.15,358.447,5.87591,0.305621,325.075
-2869.78,0.552102,0.404006,2,5,0,2871.59,358.138,5.6281,0.529961,171.181
-2869.62,0.986728,0.404006,3,15,0,2871.12,356.819,5.41911,1.11049,25.5748
-2869.77,0.960245,0.404006,3,7,0,2870.85,356.308,5.3243,0.436715,200.506
-2872.81,0.95953,0.404006,3,15,0,2872.95,359.717,6.15455,0.338182,402.247
-2871.43,0.9849,0.404006,3,7,0,2873.08,358.941,5.61147,0.185719,281.348
-2871.43,0.434836,0.404006,2,3,0,2872.28,358.941,5.61147,0.185719,252.131
-2869.7,0.225421,0.404006,2,7,0,2871.86,358.252,5.7875,0.155522,325.346
-2869.23,0.386987,0.404006,3,7,0,2870.26,357.316,5.77423,0.114545,249.462
-2869.23,0.0785211,0.404006,2,7,0,2869.6,357.316,5.77423,0.114545,334.284
-2869.23,0.00224354,0.404006,2,5,0,2869.32,357.316,5.77423,0.114545,351.157
-2869.23,0.0546986,0.404006,2,4,1,2870.75,357.316,5.77423,0.114545,366.017
-2869.01,0.142916,0.404006,2,7,0,2870.56,356.549,5.80504,0.117197,328.097
-2869.01,0.0197083,0.404006,1,1,0,2869.15,356.549,5.80504,0.117197,250.867
-2869.01,4.33815e-14,0.404006,1,1,0,2870.3,356.549,5.80504,0.117197,334.252
-2869.55,0.761557,0.404006,3,15,0,2869.95,357.33,5.27712,0.856862,802.683
-2870.72,0.901196,0.404006,2,7,0,2871.83,354.908,5.63121,0.400144,196.53
-2870.58,0.98789,0.404006,3,7,0,2873.18,356.886,4.59827,1.94432,24.3354
-2871.29,0.993105,0.404006,3,7,0,2871.62,356.287,4.10001,2.00539,2.27796
-2871.03,0.966784,0.404006,2,7,0,2873.62,356.403,5.40368,2.49045,11421.9
-2870.34,0.980449,0.404006,3,7,0,2871.78,356.167,4.86625,0.68055,160.622
-2869.99,0.958589,0.404006,3,7,0,2871.03,356.978,5.22373,1.5387,17.12
-2871.91,0.802863,0.404006,3,7,0,2872.7,358.667,6.37915,0.342558,657.723
-2870.51,0.43249,0.404006,3,7,0,2872.77,358.68,5.64307,0.248197,203.936
-2869.87,0.999132,0.404006,3,15,0,2871.72,357.033,5.7591,1.2391,313.228
-2870.55,0.968248,0.404006,3,7,0,2871.49,355.677,5.07541,1.45117,709.448
-2871.72,0.857506,0.404006,3,7,0,2875.36,359.328,5.35269,0.643382,355.887
-2869.16,0.956462,0.404006,3,7,0,2871.95,356.448,5.73209,0.193599,311.448
-2869.25,0.723851,0.404006,3,7,0,2869.86,357.207,5.99803,0.310621,317.974
-2870.07,0.980198,0.404006,2,7,0,2870.57,358.33,5.6982,0.181953,307.609
-2870.07,0.133258,0.404006,3,7,0,2872.22,358.33,5.6982,0.181953,253.295
-2870.07,0.227354,0.404006,2,3,0,2870.63,358.33,5.6982,0.181953,299.425
-2870.08,0.502198,0.404006,1,3,0,2870.3,358.305,5.99642,0.142702,329.971
-2870.08,0.0599496,0.404006,2,5,1,2872.57,358.305,5.99642,0.142702,417.023
-2869.1,1,0.404006,2,7,0,2869.8,357.568,5.80403,0.173646,291.567
-2869.1,0.101822,0.404006,2,3,0,2869.62,357.568,5.80403,0.173646,302.027
-2869.39,0.344458,0.404006,2,5,0,2870.89,356.809,6.03689,0.446462,188.442
-2869.78,0.734009,0.404006,2,5,0,2871.15,356.273,5.2883,1.10346,128.173
-2869.74,0.983063,0.404006,3,7,0,2870.32,357.235,5.45849,1.19072,128.474
-2869.04,1,0.404006,3,7,0,2869.91,357.213,5.77,0.313002,269.305
-2869.17,0.935685,0.404006,3,11,0,2869.65,356.929,5.5886,0.389323,492.858
-2869.53,0.838776,0.404006,2,3,0,2870.4,356.957,6.11304,0.362043,468.988
-2869.77,0.982217,0.404006,3,11,0,2870,357.499,5.08763,0.784764,198.601
-2870.19,0.963614,0.404006,2,7,0,2871.64,358.236,5.27241,0.602744,227.516
-2870.81,0.892235,0.404006,2,7,0,2872.83,357.355,4.97439,0.459609,100.472
-2870.63,0.997809,0.404006,3,7,0,2871.67,356.541,6.49242,0.602031,884.801
-2871.55,0.994154,0.404006,3,7,0,2873.45,358.218,5.23337,0.309251,182.195
-2873.08,0.515331,0.404006,3,7,0,2875.59,359.201,5.31374,0.264218,195.409
-2873.08,0.184649,0.404006,2,3,0,2874.73,359.201,5.31374,0.264218,175.779
-2870.34,1,0.404006,2,7,0,2874.16,356.039,5.8884,1.30157,224.305
-2871.36,0.965105,0.404006,2,3,0,2871.54,355.186,6.0296,1.29998,1443.62
-2871.23,1,0.404006,2,3,0,2871.43,355.193,5.93632,1.27608,34.2008
-2870.74,0.968113,0.404006,2,7,0,2872.92,357.134,5.0418,2.32086,273.397
-2870.89,0.676473,0.404006,2,7,0,2874.06,358.893,5.43419,0.63822,262.841
-2870.45,0.995376,0.404006,3,7,0,2871.45,355.461,5.41892,1.09905,646.04
-2869.92,0.818182,0.404006,3,11,1,2870.9,357.459,4.95196,1.12147,109.105
-2869.59,0.986141,0.404006,3,7,0,2871.22,357.264,6.09734,0.264638,564.964
-2869.22,0.335834,0.404006,2,3,0,2870.26,357.18,5.98962,0.182906,413.113
-2869.22,1.91366e-05,0.404006,1,3,0,2872.05,357.18,5.98962,0.182906,533.391
-2869.26,1,0.404006,2,7,0,2870.14,357.828,5.81892,0.202733,175.917
-2869.09,1,0.404006,2,3,0,2869.26,357.591,5.87755,0.181359,459.405
-2869.09,0.124699,0.404006,2,3,0,2870.62,357.591,5.87755,0.181359,430.971
-2869.07,0.893095,0.404006,2,7,0,2869.97,356.364,5.78196,0.233688,259.441
-2869.38,0.502522,0.404006,3,7,0,2871.09,357.121,5.69141,0.166985,320.924
-2869.13,1,0.404006,3,7,0,2869.23,356.543,5.94963,0.246606,436.308
-2869.21,0.328222,0.404006,3,7,0,2869.45,356.328,5.75137,0.161751,240.982
-2869.21,2.36605e-06,0.404006,2,3,0,2872.14,356.328,5.75137,0.161751,307.7
-2869.21,0.000169238,0.404006,2,7,0,2872.05,356.328,5.75137,0.161751,234.44
-2869.21,0.00151997,0.404006,2,7,0,2871.76,356.328,5.75137,0.161751,376.878
-2869.29,0.337483,0.404006,2,3,0,2870.09,356.793,5.68653,0.184749,284.586
-2872.51,0.437362,0.404006,3,7,0,2874.34,354.308,5.32425,1.32431,820.621
-2869.65,1,0.404006,3,7,0,2872.69,357.483,5.29486,0.950807,228.925
-2869.25,0.946206,0.404006,3,7,0,2870.75,356.314,5.64331,0.3718,233.119
-2870.6,0.909355,0.404006,3,7,0,2871.04,356.442,4.83693,2.03795,581.03
-2870.34,0.96413,0.404006,3,7,0,2871.93,356.119,5.77796,1.45247,44.9518
-2869.63,0.996149,0.404006,3,7,0,2870.52,357.771,5.84563,0.636067,424.292
-2870.2,0.930044,0.404006,2,7,0,2871.04,358.038,5.02822,0.989635,133.563
-2870.3,0.982662,0.404006,3,7,0,2871.08,355.249,5.61547,0.577815,1883.39
-2871.55,0.959368,0.404006,3,7,0,2872,355.487,6.45931,0.433937,561.018
-2871.1,1,0.404006,3,7,0,2871.98,358.656,4.88126,0.856493,18.6764
-2873.64,0.462563,0.404006,2,7,0,2874.96,358.104,4.79785,4.68468,1179.95
-2872.32,0.588563,0.404006,3,7,0,2875.65,358.563,4.36996,2.5098,184.867
-2873.43,0.960461,0.404006,2,3,0,2873.85,358.867,3.99134,2.82902,20.9807
-2873.32,0.99376,0.404006,3,7,0,2874.54,358.107,3.54455,1.10185,36.976
-2874.97,0.999349,0.404006,3,7,0,2877.9,353.615,6.23007,1.50655,1602.77
-2872.79,0.988001,0.404006,3,7,0,2876.28,354.405,5.97624,1.46652,1767.84
-2870.56,0.995183,0.404006,3,7,0,2874.59,356.728,6.08761,1.6073,50.9182
-2869.76,0.946035,0.404006,3,7,0,2872.02,355.717,5.82729,0.505206,376.01
-2870.56,0.796445,0.404006,3,7,0,2874.17,358.773,5.90977,0.421208,136.384
-2869.75,0.674321,0.404006,3,7,0,2871.75,356.53,5.66103,0.153688,258.369
-2869.75,0.161818,0.404006,3,7,0,2872.47,356.53,5.66103,0.153688,188.861
-2869.54,0.418594,0.404006,2,5,1,2870.66,356.779,5.75838,0.0926113,296.393
-2869.54,0,0.404006,0,1,1,2872.85,356.779,5.75838,0.0926113,335.028
-2869.54,1.74322e-58,0.404006,1,1,0,2869.87,356.779,5.75838,0.0926113,254.029
-2869.54,3.0311e-60,0.404006,1,1,0,2870.65,356.779,5.75838,0.0926113,349.157
-2869.54,0.0108745,0.404006,2,5,1,2870.01,356.779,5.75838,0.0926113,305.717
-2869.54,7.79769e-11,0.404006,2,3,0,2869.93,356.779,5.75838,0.0926113,323.464
-2869.54,6.5973e-78,0.404006,1,1,0,2870.45,356.779,5.75838,0.0926113,305.5
-2869.54,6.45665e-23,0.404006,1,1,0,2869.6,356.779,5.75838,0.0926113,323.064
-2869.54,3.97102e-51,0.404006,1,1,0,2869.89,356.779,5.75838,0.0926113,307.955
-2869.37,0.333333,0.404006,2,3,0,2870.3,356.177,5.94489,0.093212,331.964
-2869.37,6.49498e-07,0.404006,1,3,1,2869.88,356.177,5.94489,0.093212,377.955
-2869.37,3.72e-175,0.404006,1,1,0,2872.8,356.177,5.94489,0.093212,332.72
-2869.37,3.07626e-18,0.404006,2,3,0,2872.13,356.177,5.94489,0.093212,407.096
-2869.37,7.41156e-24,0.404006,1,1,0,2869.51,356.177,5.94489,0.093212,383.048
-2869.37,0.17328,0.404006,1,3,1,2870.9,356.177,5.94489,0.093212,422.68
-2869.37,4.44334e-154,0.404006,1,1,0,2870.56,356.177,5.94489,0.093212,352.33
-2869.37,0.000248913,0.404006,2,3,0,2870.29,356.177,5.94489,0.093212,372.547
-2869.37,0.00102096,0.404006,1,3,1,2869.97,356.177,5.94489,0.093212,381.225
-2869.37,8.36709e-05,0.404006,2,7,0,2870.34,356.177,5.94489,0.093212,344.016
-2869.37,0.00158092,0.404006,1,3,1,2869.61,356.177,5.94489,0.093212,419.185
-2870.21,0.011833,0.404006,1,3,1,2873.84,356.865,5.72774,0.0856846,288.225
-2870.21,1.08952e-73,0.404006,1,2,1,2871.65,356.865,5.72774,0.0856846,287.179
-2870.21,2.97777e-13,0.404006,2,4,1,2871.27,356.865,5.72774,0.0856846,316.904
-2870.21,0.00142427,0.404006,1,3,1,2872.52,356.865,5.72774,0.0856846,309.398
-2870.21,2.75465e-303,0.404006,1,1,0,2872.12,356.865,5.72774,0.0856846,348.919
-2869.6,0.5,0.404006,1,2,1,2870.44,356.661,6.00551,0.115984,447.255
-2869.6,0.0834149,0.404006,2,3,0,2870.51,356.661,6.00551,0.115984,325.133
-2869.43,0.333333,0.404006,1,3,1,2870.56,356.938,6.02171,0.158205,538.639
-2869.95,0.450584,0.404006,1,3,0,2872.15,357.585,5.53322,0.238515,394.902
-2870,0.874185,0.404006,3,7,0,2872.23,355.932,5.17727,1.04703,331.262
-2869.52,0.938912,0.404006,3,7,0,2872.75,356.485,5.29091,0.603759,480.09
-2869.98,1,0.404006,3,7,0,2871.02,357.845,5.41367,0.356492,275.601
-2873.39,0.807775,0.404006,2,3,0,2875.46,358.531,6.79523,0.464552,924.186
-2871.38,1,0.404006,2,3,0,2873.69,358.53,6.37363,0.90422,2026.84
-2872.08,0.983538,0.404006,2,3,0,2872.23,358.593,6.64421,0.920901,969.087
-2871.26,0.987874,0.404006,2,3,0,2872.42,358.355,6.34249,1.10436,625.171
-2872.82,0.97818,0.404006,3,7,0,2873.92,359.774,5.78488,0.89015,437.295
-2871.11,1,0.404006,3,7,0,2873.56,355.427,4.57234,1.07465,163.077
-2870.38,0.998831,0.404006,2,3,0,2871.14,355.906,4.76283,1.00836,272.411
-2870.37,0.987566,0.404006,3,7,0,2871.2,358.4,5.7481,0.854468,261.546
-2869.74,0.998535,0.404006,2,3,0,2870.57,357.672,5.54273,0.961813,80.8232
-2869.56,0.9116,0.404006,3,7,0,2872.61,355.869,5.73724,0.473316,314.822
-2869.64,0.98623,0.404006,3,15,0,2870.53,356.826,5.49452,1.11631,440.932
-2870.3,0.990657,0.404006,2,7,0,2870.51,356.285,4.6275,1.20132,1085.1
-2871.07,0.952865,0.404006,2,3,0,2871.45,355.358,4.66214,1.07261,54.66
-2870.66,0.930673,0.404006,3,7,0,2872.65,355.588,5.16964,1.50563,153.852
-2870,0.996383,0.404006,3,7,0,2871.32,355.931,6.01361,0.749709,637.393
-2872.83,0.75354,0.404006,3,7,0,2876.14,359.488,6.00974,1.32492,15876.8
-2873.11,0.995267,0.404006,3,7,0,2875.27,359.637,5.40765,1.67832,849.722
-2872.87,0.992047,0.404006,2,3,0,2873.95,359.778,5.59509,1.02589,404.841
-2870.11,0.954983,0.404006,3,7,0,2874.65,355.575,6.05659,0.390622,359.117
-2870.05,0.89477,0.404006,3,7,0,2871.82,356.564,6.20677,0.864089,686.66
-2869.28,0.412751,0.404006,2,7,1,2874.97,356.416,5.63132,0.289968,281.272
-2869.97,0.676557,0.404006,3,7,0,2870.99,356.107,6.11337,0.693027,1036.35
-2871.82,0.962744,0.404006,3,7,0,2872.81,359.093,4.94046,1.31568,415.249
-2870.41,0.584549,0.404006,3,15,0,2873.02,357.634,6.30724,0.382065,326.484
-2870.01,0.850146,0.404006,2,7,0,2871.74,356.902,4.90873,1.44433,188.15
-2870.64,0.966018,0.404006,3,7,0,2871.48,357.867,4.58746,0.979073,42.115
-2870.28,0.775708,0.404006,3,13,1,2871.36,356.65,4.54975,1.13572,540.278
-2871.15,0.980054,0.404006,3,7,0,2871.54,355.163,4.84627,1.23119,121.348
-2870.54,0.851248,0.404006,3,15,0,2872.17,357.683,4.70699,1.68641,48.6897
-2869.67,0.991261,0.404006,4,15,0,2870.76,356.137,5.57231,0.865916,445.503
-2869.95,0.598711,0.404006,3,11,1,2870.59,358.428,5.8025,0.349125,377.101
-2869.74,0.74756,0.404006,3,8,1,2871.18,357.651,5.65204,0.945623,214.911
-2871.05,0.93331,0.404006,3,7,0,2871.57,355.704,6.26544,1.28938,332.114
-2869.88,0.976247,0.404006,3,7,0,2871.68,356.749,6.20407,0.336766,427.519
-2870.89,1,0.404006,1,3,0,2872.45,356.766,6.57094,0.570664,353.064
-2869.9,0.999709,0.404006,3,7,0,2871.08,356.912,6.03662,1.01839,233.67
-2870.27,0.971158,0.404006,3,7,0,2871.77,357.522,6.3265,0.705073,628.374
-2870.39,0.578096,0.404006,2,7,0,2871.39,356.889,5.46982,0.219232,296.11
-2870.39,0.127853,0.404006,2,3,0,2871.97,356.889,5.46982,0.219232,198.497
-2870.39,0.072882,0.404006,2,3,0,2872.36,356.889,5.46982,0.219232,212.549
-2870.38,1,0.404006,2,7,0,2872.26,357.489,5.3249,0.315287,249.376
-2870.46,0.506634,0.404006,2,3,0,2872.18,357.574,6.32102,0.976627,102.099
-2872.45,0.572651,0.404006,2,7,0,2872.84,358.659,6.28775,2.04531,93930
-2870.78,1,0.404006,2,3,0,2872.64,357.75,5.88939,1.76924,514.444
-2869.5,0.992342,0.404006,3,7,0,2870.97,356.346,5.36137,0.725051,342.302
